Unnamed: 0,data,day,uid,week_per_uid
591,"I've been pretty worried about finances recently. And since I was recently on an airplane it has been strange to see people sitting in those first class chairs.. The cost of those single seats during a flight would be transformational in this point of my life. The unfair distribution of resources is nothing new, we all know about it intimately through our daily lives, but I guess it is just something that has been in the foreground of my thoughts recently",2024-03-21,t0011@sreflect,7
592,"I find it interesting how much I feel attracted to specific features of things - the light, the smell etc. I created good memories in a lab, and I think this is associated to it. It's funny, but I also worry that sometimes I make decisions based on that. I guess I definitely need to improve my way to make decisions sometimes. but also, there is a benefit in doing things with emotion and passion.",2024-03-21,t0008@sreflect,7
593,"Went for a mountain bike ride, and it was really nice to get a chance to clear my head. That being said, I'm gearing up for a tough term. Waiting to see how well I can manage all of the responsibilities I've set up for myself.",2024-03-21,t0022@sreflect,6
594,"Today was the first day at Lars's lab. It was nice, I met a lot of new folks. Got oriented to the new lab space and explored some surrounding areas. I'm looking forward to start working soon.",2024-03-21,t0017@sreflect,6
595,"its been pretty busy, traveling around different places. I'll try to catch up some work after it's over",2024-03-21,t0012@sreflect,7
596,I enjoyed picking up a card and chocolate for a friend today. I also started learning how to use spaCy and it's very cool.,2024-03-22,t0004@sreflect,8
597,"Today was a good day, we bottled some maple syrup and had dinner as one big group.",2024-03-22,t0020@sreflect,6
598,Today has been OK. i did end up making up with the person I argued with yesterday. I also hung with a friend so feeling better.,2024-03-22,t0009@sreflect,7
599,"Feeling like things are coming together for my F31, like I know what I have left to do, just worried I'm underestimating the time needed to do it. But I think it'll be okay, will get it done",2024-03-22,t0010@sreflect,7
600,"I got to ski today, which was nice. work was very quiet again, starting to go a little crazy.",2024-03-22,t0019@sreflect,6
601,"Coming towards the end of break now, and I really do hope I'm ready for what's to come. I think I'm ready to take on the challenges ahead, but it's hard to really know for sure until you're in it. just trying to enjoy the time I have left",2024-03-22,t0022@sreflect,6
602,"I went to my old high school today to visit teachers, and it was fun to reminisce about the past",2024-03-22,t0007@sreflect,8
603,Today was an exciting day for my family as my dog gave birth to 8 puppies today! time to welcome new members to the family !!!,2024-03-22,t0006@sreflect,8
604,My bus back to Hanover was canceled which is unfortunate and means I have greater difficulty getting back to classes on time when classes start. I am slightly worried as such about my upcoming Monday. However I am trying to stay optimistic.,2024-03-22,t0018@sreflect,6
605,Today was a very relaxing day indoors. I am glad it is finally snowing.,2024-03-23,t0004@sreflect,8
606,"I am tired today. I just want to sleep. I think I have done too much touristic things in Montreal and my social battery is dead. Additionally, I am worried about the financial toll this trip took on me and how many shifts I will have to pick up once on campus to compensate. Finally, I am marginally worried I didn't get everything I wanted to get done over the break and the impact of this on the upcoming semester.",2024-03-23,t0018@sreflect,6
607,A very snowy day. went out and played in the snow for a while!,2024-03-23,t0006@sreflect,8
608,"got stuck at home with the snow today, hoping tommorrow goes better! might need to think about a different car",2024-03-23,t0019@sreflect,6
609,"today was a good day. while I'm very tired because my mom and I painted the walls of her bedroom and the kitchen, I liked being away from my phone for a while. what's going around in the world is very depressing.",2024-03-23,t0009@sreflect,7
610,"I've been thinking about this upcoming term and what I would like to do post-grad, and I'm cautiously optimistic about my choices and what I can get done before then.",2024-03-23,t0020@sreflect,6
611,Nothing much. Just mesmerized by nature in Atlanta. It's such a beautiful and breathtaking place.,2024-03-23,t0003@sreflect,8
612,Last day before the term starts. I just found out that a few people I have a bit of a complicated relationship with are in one my classes this term. It's going to be an interesting challenge trying to navigate that.,2024-03-23,t0022@sreflect,6
613,"understanding my relationship with my body and my health is something I'm trying to do. I think I have difficulties in practicing exercises and working out, but I'm looking for solutions for that. I guess having a more active life will help me in all the areas of my life.",2024-03-23,t0008@sreflect,7
614,I am feeling relaxed reading to start spring term with more energy.,2024-03-23,t0015@sreflect,7
615,I'm feeling good today. Decided to take a little time off from work and relax. I've catching up on movies that I missed and TV shows.,2024-03-23,t0017@sreflect,6
616,"got back on campus today, it was a fun bus ride and cool to see all the snow",2024-03-24,t0007@sreflect,8
617,"today I've been thinking about the person I'm seeing. I'm crazy about them, and I hope things work out. I think we have some amazing communication and I'm excited to learn thing about them and myself through deep conversations about life and gender and sexuality.",2024-03-24,t0014@sreflect,7
618,"Today was a pretty solid day, but I am ready to start classes tomorrow.",2024-03-24,t0004@sreflect,8
619,"First day of the term done, and everything went well! I was helping run community dinner for the SLC, and everyone seemed to enjoy it. Got my room unpacked, and now most of my SLC chores are out of the way, so we're off to a good start!",2024-03-24,t0022@sreflect,6
620,"skiing today was fun, but difficult. I think I'm getting better at moguls, which is a bonus. called my parents but only for a little bit cause the WiFi went out. they want me to go on a trip with them and are using my grandpa wanting to go to guilt me. ugh.",2024-03-24,t0019@sreflect,6
621,I have gotten into reading again and it's actually nice getting lost in it. I'm also still very exhausted and wish to take a real breather but will be busy in the next 3 days...,2024-03-24,t0009@sreflect,7
622,"I've gotta be prepared to solo mother my dog this week. Elliott really has been cooking the most lately, I struggled to even think of what I wanted to cook now that I have to. But I'm prepared to mostly spend this week reading and hopefully will be a lot of time at home with Patch.",2024-03-24,t0010@sreflect,7
623,I feel relaxed and grateful. My vision to Atlanta has been so fulfilling and reenergizing. I now feel ready to get back to school.,2024-03-24,t0003@sreflect,8
624,"I'm trying to reconnect with myself and find the best me. I started doing this physically - self care, clothes, hair, and I guess this is a start. mentally I've also been working, but I think I did not care too much about the details of the exterior. at this point, I'm feeling good enough on the inside to let it breath to the outside.",2024-03-24,t0008@sreflect,7
625,didn't get a talk that I wanted but it's ok. I will still be going to a conference and hopefully I can get a lot of great science done this summer.,2024-03-25,t0009@sreflect,7
626,"In face of all the challenges, it is hard to keep up and passing through the day. So many things, so many thoughts, and I still have to work and live normally. this is hard. one important thing is to acknowledge what I'm feeling right now and allow myself to feel sad about it. but also, there are so many things I can be happy about.",2024-03-25,t0008@sreflect,7
627,today I had a good time with my friend we ate good food but also painted in a shop,2024-03-27,t0009@sreflect,8
628,Things are looking positive after my advisor approved my thesis plans. I'm now hoping to work hard towards the defense deadline.,2024-03-28,t0003@sreflect,9
629,"today was a nice day, i felt like i was able to be an adult. but I also dealt with a conflict calmly and I'm proud of myself",2024-03-28,t0009@sreflect,8
630,It's been a long day. I'm super tired and all I want to do is sleep. But I'm omw to a 3 hour movie and my social battery has run out.,2024-03-29,t0017@sreflect,7
631,"It was great day. I tried a VR game tonight, it was amazing. Had a great time with my friends. Tomorrow morning ill be heading back to San Diego.",2024-03-30,t0017@sreflect,7
632,I am coming back from break but am not prepared. i sort feel that i need more days off.,2024-03-31,t0009@sreflect,8
633,Today was ok. I'm just kind of stressed out about what I need to for the next several weeks.,2024-04-02,t0009@sreflect,9
634,today was a good day. I worked hard. I am a bit annoyed with a conference I'm attending. they made me submit my abstract 3 times,2024-04-04,t0009@sreflect,9
635,"today was a calm day, i decided to take the day off and only attend two meetings. I think it was a good idea given that Sunday and Monday will be busy.",2024-04-05,t0009@sreflect,9
636,"I think this week wasn't too bad, i got work done and was also able to hang out with a friend and their dog. I do actually miss the dog, he's adorable. next week will be a little harder to work alone.",2024-04-06,t0009@sreflect,9
637,I mean I decided to take an extra day on Friday but I've been to the office since. except maybe a little later than usual,2024-04-07,t0009@sreflect,9
