,Unnamed: 0.1,Unnamed: 0,data,day,uid,week_per_uid,sentiment,phase,top_emotion,top_emotion_score,all_top_emotions
473,156,190,"Less screen time makes you more grounded in the moment. However because I was traveling by bus yesterday I was spent more time on my phone, checking apps and communicating with my parents.",2024-02-17,t0018@sreflect,1,0.0,contextual,neutral,0.698131799697876,"[('neutral', 0.698131799697876), ('approval', 0.25127556920051575), ('realization', 0.16265904903411865)]"
474,168,202,"I have recently found it helpful to have a longer nighttime hygiene routine (longer washing my face) and to carry out the routine more often. This way I can decompress in the evening and have a way to take care of my physical health while having some time alone with my thoughts, to process the day, ruminate on plans for tomorrow.",2024-02-18,t0018@sreflect,1,0.6124,contextual,caring,0.5815399289131165,"[('caring', 0.5815399289131165), ('neutral', 0.21235723793506622), ('approval', 0.2068440020084381)]"
475,183,217,"I think I spent less time calling my parents. But that is because I was able to see them in person this weekend, which is very rare, and boosted my social battery. As such, in this case I do not believe I need to recharge this connection. in fact I improved upon this familial connection as in person interaction was able to supplant digital interactions. It is however possible I reached out to my extended family (sister and grandmother less) as I had a busier work week. Hence, I should call them.",2024-02-19,t0018@sreflect,2,0.8554,contextual,neutral,0.607791006565094,"[('neutral', 0.607791006565094), ('approval', 0.2987809181213379), ('realization', 0.21024851500988007)]"
476,196,230,"I have been decorating my room more which has made it a more welcoming space for me, and I have had the heating fixed which allows me to have a cozier feel. Additionally more time in my dorm let's me sleep more which allows me to catch up in the sleep I've lost and increase my physical well-being.",2024-02-19,t0018@sreflect,2,0.4927,contextual,approval,0.4200257360935211,"[('approval', 0.4200257360935211), ('neutral', 0.2941266596317291), ('joy', 0.21971532702445984)]"
477,206,240,I have been a little down recently and as such have spent less phone time calling people. But visiting new places has helped me get out of my head a bit.,2024-02-20,t0018@sreflect,2,0.0,contextual,joy,0.26985490322113037,"[('joy', 0.26985490322113037), ('approval', 0.26106584072113037), ('realization', 0.21564476191997528)]"
478,223,257,"Moving more, lets me spend less time in my head and more in the present moment. This is beneficial for both my physical and mental health. I am happy to see I am able to maintain a level of baseline physical activity despite being more busy with the end of term.",2024-02-22,t0018@sreflect,2,0.765,contextual,joy,0.7448276281356812,"[('joy', 0.7448276281356812), ('approval', 0.23298779129981995), ('relief', 0.11952807009220123)]"
479,225,259,"More time in different parts of campus is reflective of how my occupation has increased in recent days. As such, because I am moving around due to being busy and not necessarily wanting to, I think my outings reflect a decrease in my moods as they signify all the preoccupations I have.",2024-02-22,t0018@sreflect,2,0.2732,contextual,neutral,0.5975329279899597,"[('neutral', 0.5975329279899597), ('realization', 0.27953994274139404), ('disappointment', 0.10346294939517975)]"
480,263,297,A lecture that stuck with me was the discussion of the lack of cooperation on climate change in my Govt 5 class. It was bleak and both pointed out the lack of study of climate change in IR and a global failure to cooperate. As such it made me reflect on personal and academic priorities and why people seldom study such diffuse fields despite their saliance.,2024-02-25,t0018@sreflect,2,-0.836,contextual,neutral,0.3744431436061859,"[('neutral', 0.3744431436061859), ('disappointment', 0.3179302215576172), ('realization', 0.21935097873210907)]"
481,278,312,I think I just need to sleep more consistently and my pattern will go back to normal soon after finals. As such I will focus on sleeping at a more consistent time and wake up at better hours.,2024-02-26,t0018@sreflect,3,0.4404,contextual,desire,0.44306954741477966,"[('desire', 0.44306954741477966), ('optimism', 0.40277788043022156), ('neutral', 0.13995927572250366)]"
482,295,329,"A nightly ritual is not the cause of my sleep patern, being overworked and not having enough hours in the day is. I am very tired during the day as a result and have taken to drinking more caffeine. I would prefer not to but I see this as temporary measure to tide me over before the end of the term. Once that is over I hope to get back to regular sleep scehdule and back to the norm of caffeine non-consumumption. On a positive note I have been eating better recently.",2024-02-27,t0018@sreflect,3,0.9101,contextual,optimism,0.7577266693115234,"[('optimism', 0.7577266693115234), ('desire', 0.18806014955043793), ('neutral', 0.09306550770998001)]"
483,307,341,"I have been more stressed out recently so have spent more time trying to stay awake shifting my sleep patterns. As such, I am more tired during the day. My caffeine intake has increased, which is not ideal given caffeine boosts my anxiety. Additionally I am not fulfilling my night and morning routines and some days forgetting to shower. I am trying to be better about that despite the added pressure. I hope these are all just temporary changes.",2024-02-27,t0018@sreflect,3,0.1842,contextual,optimism,0.22134380042552948,"[('optimism', 0.22134380042552948), ('disappointment', 0.19059418141841888), ('neutral', 0.09437365084886551)]"
484,324,358,"Today a conversation with my professor assuring me I will not fail my class stood out to me because he was nicer about it than expect and also that had been a constant source of stress for me, so I was very pleased to have that burden lifted off my shoulders. Additionally I have been picking up more shifts at work so it is possible I have interacted with more people there.",2024-02-29,t0018@sreflect,3,0.7044,contextual,joy,0.5971078276634216,"[('joy', 0.5971078276634216), ('relief', 0.20529668033123016), ('approval', 0.19490095973014832)]"
485,341,375,"Staying inside has been great for recharging both my personal and social battery because I have not had as much time recently. As such if I am staying in my dorm I am less likely to be busy and being in my dorm grants me the ability to catch up on sleep, which I sorely need.",2024-03-01,t0018@sreflect,3,0.8074,contextual,approval,0.4251477122306824,"[('approval', 0.4251477122306824), ('neutral', 0.2181839644908905), ('admiration', 0.1544569730758667)]"
486,507,541,I went to the ER this week which was a moment of resilience for me. Going to the ER was scary but dealing with my injury was helpful and I was able to figure out the logistics afterwards.,2024-03-16,t0018@sreflect,5,-0.2732,contextual,fear,0.4913894236087799,"[('fear', 0.4913894236087799), ('approval', 0.20362253487110138), ('nervousness', 0.17308226227760315)]"
487,569,604,My bus back to Hanover was canceled which is unfortunate and means I have greater difficulty getting back to classes on time when classes start. I am slightly worried as such about my upcoming Monday. However I am trying to stay optimistic.,2024-03-22,t0018@sreflect,6,-0.3626,contextual,nervousness,0.3068016767501831,"[('nervousness', 0.3068016767501831), ('disappointment', 0.20080849528312683), ('sadness', 0.18247510492801666)]"
488,571,606,"I am tired today. I just want to sleep. I think I have done too much touristic things in Montreal and my social battery is dead. Additionally, I am worried about the financial toll this trip took on me and how many shifts I will have to pick up once on campus to compensate. Finally, I am marginally worried I didn't get everything I wanted to get done over the break and the impact of this on the upcoming semester.",2024-03-23,t0018@sreflect,6,-0.8752,contextual,nervousness,0.3884144127368927,"[('nervousness', 0.3884144127368927), ('sadness', 0.14592809975147247), ('disappointment', 0.11580824106931686)]"
489,112,146,science is frustrating and I feel emotionally odd but that might be from coming down from anxiety or not sleeping enough,2024-02-14,t0019@sreflect,1,-0.5647,contextual,annoyance,0.4335648715496063,"[('annoyance', 0.4335648715496063), ('nervousness', 0.12263981997966766), ('disappointment', 0.10560476779937744)]"
490,113,147,I don't think I like working with other people sometimes. but also very happy to be home with my cat and not at work.,2024-02-14,t0019@sreflect,1,0.7127,contextual,joy,0.6305392384529114,"[('joy', 0.6305392384529114), ('disapproval', 0.22673830389976501), ('neutral', 0.04848670959472656)]"
491,114,148,"ready for dinner, it's crunchwraps night. and then probably a cozy evening",2024-02-14,t0019@sreflect,1,0.3612,contextual,neutral,0.5257856845855713,"[('neutral', 0.5257856845855713), ('joy', 0.06414113938808441), ('approval', 0.06254668533802032)]"
492,118,152,"i worry that I'm sleeping better and working out less because of sleep apnea and that when I go to the doctor for it they won't take me seriously. but I know if I try to get workouts in, even short ones, during the day, I will feel better",2024-02-14,t0019@sreflect,1,0.626,contextual,caring,0.5378502607345581,"[('caring', 0.5378502607345581), ('nervousness', 0.1585104614496231), ('optimism', 0.09837716072797775)]"
493,129,163,I think the sleep is good for me but I worry that I'm oversleeping and losing time that I could be using for workouts. I also worry about what other health issues could be leading to this.,2024-02-15,t0019@sreflect,1,-0.8793,contextual,nervousness,0.45597684383392334,"[('nervousness', 0.45597684383392334), ('caring', 0.30957046151161194), ('fear', 0.10656525194644928)]"
494,130,164,"I'm worried that I'm oversleeping which is taking away time from other things I could be doing, like working out.",2024-02-15,t0019@sreflect,1,0.0772,contextual,nervousness,0.5707378387451172,"[('nervousness', 0.5707378387451172), ('fear', 0.24902227520942688), ('sadness', 0.0872536301612854)]"
495,134,168,"I feel like moving more tempers my overall mood, especially by raising the lows of the day. probably endorphins or whatever",2024-02-15,t0019@sreflect,1,-0.2247,contextual,neutral,0.6824698448181152,"[('neutral', 0.6824698448181152), ('approval', 0.31779420375823975), ('realization', 0.10659588128328323)]"
496,147,181,I'm trying to plan a trip to Iceland with one of my friends and suggested we both check our passports. it's good we did because hers expires soon. very excited for this trip!,2024-02-16,t0019@sreflect,1,0.8395,contextual,excitement,0.8001117706298828,"[('excitement', 0.8001117706298828), ('neutral', 0.05451814830303192), ('joy', 0.0442189984023571)]"
497,166,200,"I read a lot about CAR T cells this week. I don't think it'll necessarily be useful for the things I'm working on right now, but I'm glad I'm interested in something science related again. it's also good that I'm able to understand the papers, shows that I've learned something over these past few years.",2024-02-18,t0019@sreflect,1,0.9239,contextual,joy,0.6356372237205505,"[('joy', 0.6356372237205505), ('approval', 0.3283657431602478), ('admiration', 0.273972749710083)]"
498,173,207,"I'm hoping to add more afternoon walks this coming week, which should be possible since it's been light out. also gonna try to work in more runs during the day.",2024-02-18,t0019@sreflect,1,0.4215,contextual,optimism,0.89010089635849,"[('optimism', 0.89010089635849), ('desire', 0.22259648144245148), ('neutral', 0.04660661891102791)]"
499,188,222,"I feel better today, more balanced overall. it made the last hour of my day drag less too. hoping it translates to falling asleep fast tonight.",2024-02-19,t0019@sreflect,1,0.4445,contextual,optimism,0.89803147315979,"[('optimism', 0.89803147315979), ('desire', 0.08791372925043106), ('approval', 0.05432441830635071)]"
500,199,233,"i think it's just best if I keep talking to people. it feels like I've had more in person interactions this week, which is good.",2024-02-20,t0019@sreflect,1,0.8625,contextual,admiration,0.6794476509094238,"[('admiration', 0.6794476509094238), ('approval', 0.4270162880420685), ('joy', 0.13581980764865875)]"
501,215,249,I felt like I mostly hit my usual haunts today. did go for a walk midday cause it got up to 40° and that was very nice. good to get fresh air and a change from sitting.,2024-02-21,t0019@sreflect,2,0.8431,contextual,joy,0.5877618193626404,"[('joy', 0.5877618193626404), ('admiration', 0.3984887897968292), ('approval', 0.21371746063232422)]"
502,230,264,"I've been doing a little bit less bench work in the lab and more computer work, which ends up leading to more scrolling. I should put my phone somewhere else when I'm on my computer. but as I get back to more bench work I think things will switch back.",2024-02-22,t0019@sreflect,2,0.0,contextual,neutral,0.617836594581604,"[('neutral', 0.617836594581604), ('realization', 0.19442306458950043), ('approval', 0.12020236998796463)]"
503,244,278,"I think the running leads to better quality sleep, ie falling asleep faster.",2024-02-23,t0019@sreflect,2,0.3182,contextual,approval,0.7373517751693726,"[('approval', 0.7373517751693726), ('neutral', 0.14716601371765137), ('admiration', 0.07442372292280197)]"
504,267,301,"I really enjoyed my quiet weekend. I like seeing my friends, but it's good to have some time alone. I got a lot of chores done, including my taxes, which felt really good. this week will be hectic so I gotta soak it in now.",2024-02-25,t0019@sreflect,2,0.8942,contextual,joy,0.9090690016746521,"[('joy', 0.9090690016746521), ('admiration', 0.13372434675693512), ('approval', 0.06299707293510437)]"
505,284,318,"going for walks is good for me. the weather today was really nice, which felt good to be in. I also tend to go with people, which also means socializing.",2024-02-26,t0019@sreflect,2,0.8357,contextual,joy,0.5994154810905457,"[('joy', 0.5994154810905457), ('admiration', 0.4608830511569977), ('approval', 0.22112694382667542)]"
506,300,334,"today I drove down to Boston for a concert. didn't have time to work out, which is a bummer but I did walk a few miles to get to a ramen place. fitness goals still need some work, just gotta take it one day at a time.",2024-02-27,t0019@sreflect,2,0.2144,contextual,disappointment,0.5942292213439941,"[('disappointment', 0.5942292213439941), ('neutral', 0.29476794600486755), ('sadness', 0.07500559836626053)]"
507,314,348,I think less phone time is the best option. maybe if I listen to music while running outside that'll motivate me,2024-02-28,t0019@sreflect,3,0.7783,contextual,approval,0.4609566032886505,"[('approval', 0.4609566032886505), ('optimism', 0.2139621376991272), ('neutral', 0.21114660799503326)]"
508,331,365,"I hit some different places on campus today, no where I feel like I need to go back to though. I think I'm doing ok with communication but I'm getting tired of meetings every week. very ready to no longer be student council president",2024-02-29,t0019@sreflect,3,-0.3831,contextual,disappointment,0.38564175367355347,"[('disappointment', 0.38564175367355347), ('neutral', 0.2655843496322632), ('annoyance', 0.2375624030828476)]"
509,343,377,I think it's going decently. it's nice to be around people more. I'm worried about the next few weeks when there's less people around but I'll figure it out.,2024-03-01,t0019@sreflect,3,0.0415,contextual,nervousness,0.2811509668827057,"[('nervousness', 0.2811509668827057), ('admiration', 0.20260946452617645), ('caring', 0.19880066812038422)]"
510,353,387,I've felt good this week when I'm spending time with the animals. I think being around them just makes me happy. time with friends was good too.,2024-03-02,t0019@sreflect,3,0.9118,contextual,joy,0.8930707573890686,"[('joy', 0.8930707573890686), ('admiration', 0.07295525819063187), ('approval', 0.05561966821551323)]"
511,368,402,"how much I'm talking to people seems to be pretty dependent on what day of the week it is. weekends are a lot quieter than weekdays, but I have more time to go outside and qorkout",2024-03-03,t0019@sreflect,3,0.2732,contextual,neutral,0.617766797542572,"[('neutral', 0.617766797542572), ('approval', 0.21898485720157623), ('realization', 0.14185990393161774)]"
512,379,413,"it went up partially because I did some bench work today, so I was on my feet and all that. we also got in an evening dog walk. saw a couple of beavers on the trail, which was neat. I guess I felt better overall after the walk.",2024-03-04,t0019@sreflect,3,0.7096,contextual,joy,0.46990981698036194,"[('joy', 0.46990981698036194), ('admiration', 0.3453831672668457), ('approval', 0.259455144405365)]"
513,395,429,I think it just need to include it no matter how busy I get. overall it's a good thing.,2024-03-05,t0019@sreflect,3,0.4265,contextual,admiration,0.7422420978546143,"[('admiration', 0.7422420978546143), ('approval', 0.4098205864429474), ('optimism', 0.08329814672470093)]"
514,403,437,"yeah I think I've been on my phone more lately. work has kinda slowed down, which leads to free time. I do have a crochet project in my backpack I could be working on, that would be good to do when I'm bored and need a break, instead of scrolling",2024-03-06,t0019@sreflect,4,0.743,contextual,neutral,0.44235846400260925,"[('neutral', 0.44235846400260925), ('approval', 0.2969018518924713), ('realization', 0.20103541016578674)]"
515,434,468,"a challenge I had this week was designing a new experiment, figuring out how much it would cost, and then taking it to my boss. I thought he'd reject the plan, because it was very expensive, but he still seemed keen to do it. so I guess the lesson is to not over predict things and worry too much.",2024-03-09,t0019@sreflect,4,-0.3182,contextual,neutral,0.45712152123451233,"[('neutral', 0.45712152123451233), ('approval', 0.21808888018131256), ('realization', 0.12770982086658478)]"
516,442,476,"today I was stuck at home, cause the power was out and I was snowed in. I think this will be a rough week for socializing at work, because a lot of my coworkers are gone. but I could try to have lunch with peop",2024-03-10,t0019@sreflect,4,-0.128,contextual,disappointment,0.569430947303772,"[('disappointment', 0.569430947303772), ('neutral', 0.2626858353614807), ('sadness', 0.2294234335422516)]"
517,450,484,"I've got one on the coffee table I'm thinking about, but I'm due for a trip to the library to get something. not the sequel to what I just finished, I didn't like that book very much.",2024-03-11,t0019@sreflect,4,-0.395,contextual,disapproval,0.7233439683914185,"[('disapproval', 0.7233439683914185), ('disappointment', 0.3650546967983246), ('annoyance', 0.12728874385356903)]"
518,464,498,it's warming up during the day so I could do midday walks again. morning dog walks are also possible,2024-03-12,t0019@sreflect,4,0.1531,contextual,neutral,0.7609736919403076,"[('neutral', 0.7609736919403076), ('approval', 0.11073373258113861), ('optimism', 0.06090755760669708)]"
519,477,511,"I think I'm generally gonna be in a better mood if I can talk to people in person. however there's people I can't talk to in person cause they're too far away, but they're some of my favorite people and I value hearing from them. I think not just the modality but also the person impacts my mood differently",2024-03-13,t0019@sreflect,5,0.8422,contextual,love,0.6168767213821411,"[('love', 0.6168767213821411), ('approval', 0.39578500390052795), ('admiration', 0.29678210616111755)]"
520,485,519,"not much, just thinking about plans for the weekend. trying to decide where I want to ski, and if I want to spend time with friends. and then of course I gotta see the cats!",2024-03-14,t0019@sreflect,5,0.6114,contextual,neutral,0.32293033599853516,"[('neutral', 0.32293033599853516), ('confusion', 0.212150439620018), ('desire', 0.1522522270679474)]"
521,505,539,"not a ton, just did some chores and work today. hoping to get some skiing in tomorrow but we'll see when I get up.",2024-03-16,t0019@sreflect,5,0.2263,contextual,optimism,0.8997014760971069,"[('optimism', 0.8997014760971069), ('desire', 0.16767922043800354), ('neutral', 0.057003192603588104)]"
522,513,547,"I went skiing today which was a good time. skiied a lot harder than usual. introducing the kitten and the dog today which is a little scary, but I think it will be ok in a few days.",2024-03-17,t0019@sreflect,5,0.4208,contextual,joy,0.35594311356544495,"[('joy', 0.35594311356544495), ('fear', 0.3224494755268097), ('admiration', 0.29338622093200684)]"
523,526,561,"introducing the kitten and dog isn't going as bad as I thought it would. it helps that the dog is extremely food motivated, so cheese always gets her attention. at work things are kinda boring, and with the boyfriend out for a few days at home, I'll have to go bug my friends in other labs so I won't go crazy.",2024-03-18,t0019@sreflect,5,0.897,contextual,neutral,0.4882076382637024,"[('neutral', 0.4882076382637024), ('disappointment', 0.13847827911376953), ('approval', 0.13452185690402985)]"
524,537,572,"I got an outline of a fellowship application done in less than an hour today, which I'm really proud of. hopeful",2024-03-19,t0019@sreflect,5,0.788,contextual,optimism,0.8250813484191895,"[('optimism', 0.8250813484191895), ('admiration', 0.23866215348243713), ('desire', 0.14806537330150604)]"
525,544,579,"it was another quiet day, but I did get a chance for a few conversations and meetings with my boss. my writing is going decently too which is exciting",2024-03-20,t0019@sreflect,6,0.7783,contextual,excitement,0.7977680563926697,"[('excitement', 0.7977680563926697), ('joy', 0.11834988743066788), ('admiration', 0.04954349249601364)]"
526,551,586,"I had a very quiet day again today. tomorrow I think there should be more people in, but I'm already planning to do a half day to ski. hopefully next week will be a bit more exciting",2024-03-21,t0019@sreflect,6,0.8515,contextual,optimism,0.8107565641403198,"[('optimism', 0.8107565641403198), ('excitement', 0.23144006729125977), ('desire', 0.1358889639377594)]"
527,565,600,"I got to ski today, which was nice. work was very quiet again, starting to go a little crazy.",2024-03-22,t0019@sreflect,6,0.1761,contextual,joy,0.7047563791275024,"[('joy', 0.7047563791275024), ('admiration', 0.37065958976745605), ('excitement', 0.19446490705013275)]"
528,573,608,"got stuck at home with the snow today, hoping tommorrow goes better! might need to think about a different car",2024-03-23,t0019@sreflect,6,0.6114,contextual,optimism,0.8952819108963013,"[('optimism', 0.8952819108963013), ('neutral', 0.08174271136522293), ('desire', 0.06638064980506897)]"
529,585,620,"skiing today was fun, but difficult. I think I'm getting better at moguls, which is a bonus. called my parents but only for a little bit cause the WiFi went out. they want me to go on a trip with them and are using my grandpa wanting to go to guilt me. ugh.",2024-03-24,t0019@sreflect,6,0.3818,contextual,joy,0.6453461647033691,"[('joy', 0.6453461647033691), ('amusement', 0.20310470461845398), ('neutral', 0.06576099991798401)]"
530,121,155,I loved talking to brother on the phone because we understand each other and he showed an interest in my day.,2024-02-14,t0020@sreflect,1,0.7845,contextual,love,0.9234822392463684,"[('love', 0.9234822392463684), ('admiration', 0.09503708779811859), ('approval', 0.05802402272820473)]"
531,138,172,I had a great time working together with members of an organization I'm a part of and getting to know them,2024-02-15,t0020@sreflect,1,0.6249,contextual,admiration,0.5923962593078613,"[('admiration', 0.5923962593078613), ('joy', 0.5261289477348328), ('approval', 0.13855203986167908)]"
532,151,185,"I have not been running, lol. I don't know about today, maybe it was the walking around with my phone in my pocket.",2024-02-16,t0020@sreflect,1,-0.3252,contextual,amusement,0.9195782542228699,"[('amusement', 0.9195782542228699), ('confusion', 0.10062718391418457), ('joy', 0.0887012928724289)]"
533,161,195,"stress from back home, causing me to be tasked with certain things that I can't avoid, trying to be understanding of other's burdens and not get angry",2024-02-17,t0020@sreflect,1,0.1002,contextual,neutral,0.20428840816020966,"[('neutral', 0.20428840816020966), ('caring', 0.12063358724117279), ('annoyance', 0.11002135276794434)]"
534,176,210,"I've been studying in the library, checking off assignments, and choosing to use my laptop to clock in screen time because of the larger screen.",2024-02-18,t0020@sreflect,1,0.0,contextual,neutral,0.8868305087089539,"[('neutral', 0.8868305087089539), ('approval', 0.09040231257677078), ('realization', 0.054178472608327866)]"
535,191,225,It reminds me that I have friends that I can engage with remotely and that there are people who are physically distant from me that are relying on me.,2024-02-19,t0020@sreflect,1,0.6705,contextual,realization,0.47629523277282715,"[('realization', 0.47629523277282715), ('neutral', 0.4367571771144867), ('approval', 0.08731134980916977)]"
536,216,250,"No, on walks, I like to clear my head or if there is a lot going on in my life at the time, I pray.",2024-02-21,t0020@sreflect,2,0.7506,contextual,caring,0.572499692440033,"[('caring', 0.572499692440033), ('neutral', 0.2849288582801819), ('approval', 0.08486687391996384)]"
537,231,265,"When I reduce screen time, that usually means that I'm doing other productive things and am probably more busy.",2024-02-22,t0020@sreflect,2,0.0,contextual,neutral,0.5075390338897705,"[('neutral', 0.5075390338897705), ('approval', 0.29559457302093506), ('realization', 0.11909673362970352)]"
538,260,294,"This week's workload has not been much, but going into the next 2 weeks will be prepping for finals and papers. I try to get any pressing work done at the library because I know it will be hard for me to get it done at home",2024-02-24,t0020@sreflect,2,-0.1531,contextual,desire,0.5068899989128113,"[('desire', 0.5068899989128113), ('neutral', 0.3034965991973877), ('optimism', 0.20432661473751068)]"
539,270,304,I watched a TV show and exercised. The exercise more so felt rewarding because I knew I was doing something good for my body. Watching the TV show was a nice way to relax however,2024-02-25,t0020@sreflect,2,0.9108,contextual,joy,0.6065142750740051,"[('joy', 0.6065142750740051), ('admiration', 0.28032493591308594), ('approval', 0.24315302073955536)]"
540,285,319,"I think I might reach out through text to grab a meal, but since she's really busy this term, it might be hard to schedule a time as seen in the past.",2024-02-26,t0020@sreflect,2,-0.1406,contextual,neutral,0.7519851326942444,"[('neutral', 0.7519851326942444), ('confusion', 0.10975947976112366), ('realization', 0.0594196543097496)]"
541,305,339,"I wouldn't say that any of my SMS conversations added value to my day, but rather were things I needed to check off of a to do list",2024-02-27,t0020@sreflect,2,0.1779,contextual,neutral,0.610590398311615,"[('neutral', 0.610590398311615), ('disapproval', 0.2221057265996933), ('realization', 0.04780684411525726)]"
542,321,355,"I had a dream that my brother was acting like a child which reflects how I see him; I'm the eldest child and he is a teenager, but I still see him as a little boy",2024-02-28,t0020@sreflect,3,0.3071,contextual,neutral,0.6045107841491699,"[('neutral', 0.6045107841491699), ('realization', 0.1572897732257843), ('desire', 0.050902266055345535)]"
543,334,368,"I work as a classroom aide at a daycare and one of the children started singing the song ""Rosanna"" by Toto which he learned from his dad. it was the cutest thing ever and I was glad to see that little kids are getting exposed to the hits from the 80s",2024-02-29,t0020@sreflect,3,0.7579,contextual,joy,0.7584438323974609,"[('joy', 0.7584438323974609), ('admiration', 0.44589564204216003), ('approval', 0.08948754519224167)]"
544,345,379,"I go on apps when I want to take a break in between working or when I'm eating or at the end of the day. It's currently finals season, so I might be using apps less.",2024-03-01,t0020@sreflect,3,0.0772,contextual,neutral,0.8130932450294495,"[('neutral', 0.8130932450294495), ('realization', 0.10881268233060837), ('approval', 0.05313549563288689)]"
545,354,388,"I move on to preparing for a different final when I get tired of the one I'm  working on. That way, I won't waste my time trying to do one thing when I've reached the point where it's going nowhere.",2024-03-02,t0020@sreflect,3,-0.0433,contextual,neutral,0.5053614974021912,"[('neutral', 0.5053614974021912), ('approval', 0.3179152011871338), ('optimism', 0.19045989215373993)]"
546,372,406,I don't run; is it the jostling of my phone in my pocket or the back and forth movement of it in my hand when I'm walking that causes the app to think that I'm running?,2024-03-03,t0020@sreflect,3,0.4939,contextual,confusion,0.5006405115127563,"[('confusion', 0.5006405115127563), ('neutral', 0.47414320707321167), ('curiosity', 0.24605825543403625)]"
547,383,417,"It's finals season, so I've been working on papers and studying for upcoming finals.",2024-03-04,t0020@sreflect,3,0.0,contextual,neutral,0.3791075348854065,"[('neutral', 0.3791075348854065), ('excitement', 0.17323409020900726), ('approval', 0.12785737216472626)]"
548,396,430,"I have not been running!! However, I've been working out just enough so I don't feel sore the next day.",2024-03-05,t0020@sreflect,3,0.4007,contextual,neutral,0.7945871353149414,"[('neutral', 0.7945871353149414), ('approval', 0.12493947148323059), ('realization', 0.0583253838121891)]"
549,417,451,I just went to the gym today lol and I ran on the treadmill. I'm trying to maintain a consistent workout routine and am finding my groove at the gym.,2024-03-06,t0020@sreflect,4,0.4215,contextual,amusement,0.88245689868927,"[('amusement', 0.88245689868927), ('joy', 0.23607327044010162), ('realization', 0.03277074918150902)]"
550,418,452,I've gotten this question like three days in a row now. I'm spending around the same time I usually do at the gym.,2024-03-07,t0020@sreflect,4,0.3612,contextual,neutral,0.7740726470947266,"[('neutral', 0.7740726470947266), ('approval', 0.11822190135717392), ('realization', 0.10226350277662277)]"
551,438,472,"I have not been running lately, something is wrong with this app.",2024-03-09,t0020@sreflect,4,-0.4767,contextual,disappointment,0.6000994443893433,"[('disappointment', 0.6000994443893433), ('disapproval', 0.3310748040676117), ('annoyance', 0.2490558624267578)]"
552,445,479,"I have not been running, but I do feel better after making the time to get a good workout in.",2024-03-10,t0020@sreflect,4,0.8271,contextual,joy,0.31056901812553406,"[('joy', 0.31056901812553406), ('neutral', 0.28331881761550903), ('approval', 0.25268059968948364)]"
553,454,488,"I've woken up later than I would like, but since I've been going to sleep late, it makes sense. This causes my whole morning routine to get pushed back by an hour or two, which is not  productive.",2024-03-11,t0020@sreflect,4,0.1901,contextual,disappointment,0.45297980308532715,"[('disappointment', 0.45297980308532715), ('neutral', 0.31569233536720276), ('disapproval', 0.184856578707695)]"
554,465,499,I think getting to know the people in a group I'm a part of during the break.,2024-03-12,t0020@sreflect,4,0.0,contextual,neutral,0.5163410305976868,"[('neutral', 0.5163410305976868), ('approval', 0.28306376934051514), ('realization', 0.15438102185726166)]"
555,482,516,I've been getting to know the people in this group I'm in over spring break and just having random conversations as we do things together.,2024-03-13,t0020@sreflect,5,0.0,contextual,neutral,0.5595885515213013,"[('neutral', 0.5595885515213013), ('approval', 0.18265298008918762), ('realization', 0.13058698177337646)]"
556,489,523,I'm so happy that I decided to join a group over spring break; it's been awesome getting to know different people on campus I would have otherwise never talked to and just hanging out with one another.,2024-03-14,t0020@sreflect,5,0.8832,contextual,joy,0.899704098701477,"[('joy', 0.899704098701477), ('admiration', 0.1879182606935501), ('excitement', 0.07921388745307922)]"
557,495,529,"Today was a rainy and chilly day and I didn't bring enough layers, so I was a little upset being outside, but we drew some maple syrup during the night and it was an awesome experience having everyone use their flashlights on their phones as a light source.",2024-03-15,t0020@sreflect,5,0.7047,contextual,disappointment,0.38862091302871704,"[('disappointment', 0.38862091302871704), ('admiration', 0.15792253613471985), ('joy', 0.11200394481420517)]"
558,510,544,Today was a cool day; I milked my first cow and had a maple creamee for the first time as well. I rounded out the night watching a movie.,2024-03-16,t0020@sreflect,5,0.5267,contextual,joy,0.6433137655258179,"[('joy', 0.6433137655258179), ('excitement', 0.24750307202339172), ('admiration', 0.09997573494911194)]"
559,515,549,"I went to a new city today; it was cool to look inside the different shops, and at one point, there was a live band playing.",2024-03-17,t0020@sreflect,5,0.4767,contextual,joy,0.5477568507194519,"[('joy', 0.5477568507194519), ('admiration', 0.3569895029067993), ('excitement', 0.3205503523349762)]"
560,527,562,"I realized how different it feels to be alone with yourself after I've spent every day of the last week hanging out with people. Even though I get tired or annoyed, it's better than just being with myself; using a whole day to take a break is too much, but then again, I didn't go out and do something fun.",2024-03-18,t0020@sreflect,5,0.4854,contextual,realization,0.8372150659561157,"[('realization', 0.8372150659561157), ('neutral', 0.07546897977590561), ('disappointment', 0.057937368750572205)]"
561,545,580,"I had a good day today: I got a new hat, had a good dinner, hung out with people... I'm not really looking forward to class starting up again in a few days",2024-03-20,t0020@sreflect,6,0.7003,contextual,joy,0.6025491952896118,"[('joy', 0.6025491952896118), ('excitement', 0.16623961925506592), ('neutral', 0.0663408562541008)]"
562,562,597,"Today was a good day, we bottled some maple syrup and had dinner as one big group.",2024-03-22,t0020@sreflect,6,0.4404,contextual,joy,0.7891952395439148,"[('joy', 0.7891952395439148), ('admiration', 0.11868085712194443), ('excitement', 0.09376121312379837)]"
