,Unnamed: 0,data,day,uid,data_test,Q3_question,Q3_response
3328,3328,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1710358205.134;1710358206.989"",""Q3: This afternoon's quiet time with a dose of in-person conversation must have offered a refreshing change of pace."":""👍"",""__user_triggered__"":""false""}",2024-03-13 15:30:06.990,t0009@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1710358205.134;1710358206.989', ""Q3: This afternoon's quiet time with a dose of in-person conversation must have offered a refreshing change of pace."": '👍', '__user_triggered__': 'false'}",This afternoon's quiet time with a dose of in-person conversation must have offered a refreshing change of pace.,👍
3329,3329,"{""__name__"":""weekday_nudge_afternoon"",""Q3: Balancing a bit of screen time with a change of scenery in the afternoon keeps things fresh!🌿📱"":""👍"",""RespTime_0"":""1710359401.429;1710359402.838"",""__user_triggered__"":""false""}",2024-03-13 15:50:02.839,t0019@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'Q3: Balancing a bit of screen time with a change of scenery in the afternoon keeps things fresh!🌿📱': '👍', 'RespTime_0': '1710359401.429;1710359402.838', '__user_triggered__': 'false'}",Balancing a bit of screen time with a change of scenery in the afternoon keeps things fresh!🌿📱,👍
3331,3331,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1710358509.612;1710358511.236"",""Q3: Breezing through conversations at study spots might have made your afternoon vibrant!"":""👍"",""__user_triggered__"":""false""}",2024-03-13 15:35:11.236,t0010@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1710358509.612;1710358511.236', 'Q3: Breezing through conversations at study spots might have made your afternoon vibrant!': '👍', '__user_triggered__': 'false'}",Breezing through conversations at study spots might have made your afternoon vibrant!,👍
3332,3332,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1710358871.940;1710358877.047"",""Q3: Catching up for a hearty convo at a friend's dorm this afternoon must have been energizing! 👍👎"":""👎"",""__user_triggered__"":""false""}",2024-03-13 15:41:17.046,t0013@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1710358871.940;1710358877.047', ""Q3: Catching up for a hearty convo at a friend's dorm this afternoon must have been energizing! 👍👎"": '👎', '__user_triggered__': 'false'}",Catching up for a hearty convo at a friend's dorm this afternoon must have been energizing! 👍👎,👎
3333,3333,"{""__name__"":""weekday_nudge_afternoon"",""Q3: Chatted with someone face-to-face during your breaks?"":""👎"",""RespTime_0"":""1710358967.989;1710358969.025"",""__user_triggered__"":""false""}",2024-03-13 15:42:49.025,t0018@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'Q3: Chatted with someone face-to-face during your breaks?': '👎', 'RespTime_0': '1710358967.989;1710358969.025', '__user_triggered__': 'false'}",Chatted with someone face-to-face during your breaks?,👎
3335,3335,"{""__name__"":""weekday_nudge_afternoon"",""Q3: Enjoying that brisk afternoon air after being indoors can be quite refreshing! 🍃🚪"":""👍"",""RespTime_0"":""1710359404.263;1710359408.573"",""__user_triggered__"":""false""}",2024-03-13 15:50:08.573,t0020@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'Q3: Enjoying that brisk afternoon air after being indoors can be quite refreshing! 🍃🚪': '👍', 'RespTime_0': '1710359404.263;1710359408.573', '__user_triggered__': 'false'}",Enjoying that brisk afternoon air after being indoors can be quite refreshing! 🍃🚪,👍
3336,3336,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1710360101.525;1710360104.288"",""__user_triggered__"":""false"",""Q3: Sticking to one spot in the afternoon can be quite the focus booster! 👍👎"":""👍""}",2024-03-13 16:01:44.288,t0003@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1710360101.525;1710360104.288', '__user_triggered__': 'false', 'Q3: Sticking to one spot in the afternoon can be quite the focus booster! 👍👎': '👍'}",Sticking to one spot in the afternoon can be quite the focus booster! 👍👎,👍
3338,3338,"{""Q3: You might have found a cozy nook this afternoon to settle into!"":""👎"",""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1710360846.033;1710360849.750"",""__user_triggered__"":""false""}",2024-03-13 16:14:09.750,t0006@sreflect,"{'Q3: You might have found a cozy nook this afternoon to settle into!': '👎', '__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1710360846.033;1710360849.750', '__user_triggered__': 'false'}",You might have found a cozy nook this afternoon to settle into!,👎
3340,3340,"{""Q3: Seems like your afternoon has been a perfect blend of focused study time and staying in touch!"":""👍"",""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1710360037,645;1710360042,217"",""__user_triggered__"":""false""}",2024-03-13 16:00:42.217,t0008@sreflect,"{'Q3: Seems like your afternoon has been a perfect blend of focused study time and staying in touch!': '👍', '__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1710360037,645;1710360042,217', '__user_triggered__': 'false'}",Seems like your afternoon has been a perfect blend of focused study time and staying in touch!,👍
3341,3341,"{""Q3: Afternoon spent on the move could mean energizing vibes or a jam-packed schedule!"":""👍"",""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1710361385.915;1710361393.848"",""__user_triggered__"":""false""}",2024-03-13 16:23:13.848,t0012@sreflect,"{'Q3: Afternoon spent on the move could mean energizing vibes or a jam-packed schedule!': '👍', '__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1710361385.915;1710361393.848', '__user_triggered__': 'false'}",Afternoon spent on the move could mean energizing vibes or a jam-packed schedule!,👍
3342,3342,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1710363607.414;1710363610.473"",""Q3: Seems like the afternoon had its quiet moments, ideal for introspection or a good read!"":""👎"",""__user_triggered__"":""false""}",2024-03-13 17:00:10.473,t0007@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1710363607.414;1710363610.473', 'Q3: Seems like the afternoon had its quiet moments, ideal for introspection or a good read!': '👎', '__user_triggered__': 'false'}","Seems like the afternoon had its quiet moments, ideal for introspection or a good read!",👎
3343,3343,"{""Q3: Afternoon study session with a sprinkle of chatter, that's been the highlight of your day! 👍👎"":""👍"",""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1710363355.756;1710363358.513"",""__user_triggered__"":""false""}",2024-03-13 16:55:58.513,t0016@sreflect,"{""Q3: Afternoon study session with a sprinkle of chatter, that's been the highlight of your day! 👍👎"": '👍', '__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1710363355.756;1710363358.513', '__user_triggered__': 'false'}","Afternoon study session with a sprinkle of chatter, that's been the highlight of your day! 👍👎",👍
3344,3344,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1710365557.486;1710365558.707"",""__user_triggered__"":""false"",""Q3: Chatting in person during a screen-filled afternoon seems like a great balance, right?"":""👍""}",2024-03-13 15:32:38.707,t0014@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1710365557.486;1710365558.707', '__user_triggered__': 'false', 'Q3: Chatting in person during a screen-filled afternoon seems like a great balance, right?': '👍'}","Chatting in person during a screen-filled afternoon seems like a great balance, right?",👍
3345,3345,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1710365404,915;1710365408,179"",""Q3: Staying put this afternoon probably helped you focus or unwind."":""👎"",""__user_triggered__"":""false""}",2024-03-13 15:30:08.178,t0022@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1710365404,915;1710365408,179', 'Q3: Staying put this afternoon probably helped you focus or unwind.': '👎', '__user_triggered__': 'false'}",Staying put this afternoon probably helped you focus or unwind.,👎
3346,3346,"{""Q3: Finding your favorite spot to park yourself this afternoon was a solid choice, I reckon! 👍👎"":""👍"",""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1710369042.384;1710369043.607"",""__user_triggered__"":""false""}",2024-03-13 15:30:43.607,t0005@sreflect,"{'Q3: Finding your favorite spot to park yourself this afternoon was a solid choice, I reckon! 👍👎': '👍', '__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1710369042.384;1710369043.607', '__user_triggered__': 'false'}","Finding your favorite spot to park yourself this afternoon was a solid choice, I reckon! 👍👎",👍
3382,3382,"{""__name__"":""weekday_nudge_afternoon"",""Q3: Connecting with someone during the afternoon always lifts the spirits!"":""👍"",""RespTime_0"":""1710427026,531;1710427029,442"",""__user_triggered__"":""false""}",2024-03-14 15:37:09.444,t0011@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'Q3: Connecting with someone during the afternoon always lifts the spirits!': '👍', 'RespTime_0': '1710427026,531;1710427029,442', '__user_triggered__': 'false'}",Connecting with someone during the afternoon always lifts the spirits!,👍
3396,3396,"{""__name__"":""weekday_nudge_afternoon"",""Q3: Screen time seems to be your prime afternoon activity today!"":""👍"",""RespTime_0"":""1710444608.139;1710444611.686"",""__user_triggered__"":""false""}",2024-03-14 15:30:11.687,t0004@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'Q3: Screen time seems to be your prime afternoon activity today!': '👍', 'RespTime_0': '1710444608.139;1710444611.686', '__user_triggered__': 'false'}",Screen time seems to be your prime afternoon activity today!,👍
3397,3397,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1710444714.151;1710444716.710"",""Q3: Switching between screen time and in-person chats at your favorite spot probably made the afternoon fly by!"":""👍"",""__user_triggered__"":""false""}",2024-03-14 15:31:56.710,t0009@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1710444714.151;1710444716.710', 'Q3: Switching between screen time and in-person chats at your favorite spot probably made the afternoon fly by!': '👍', '__user_triggered__': 'false'}",Switching between screen time and in-person chats at your favorite spot probably made the afternoon fly by!,👍
3398,3398,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1710445188.728;1710445190.186"",""__user_triggered__"":""false"",""Q3: Hopping between a couple of different scenes during the afternoon might have brought some variety to your day!"":""👍""}",2024-03-14 15:39:50.186,t0010@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1710445188.728;1710445190.186', '__user_triggered__': 'false', 'Q3: Hopping between a couple of different scenes during the afternoon might have brought some variety to your day!': '👍'}",Hopping between a couple of different scenes during the afternoon might have brought some variety to your day!,👍
3399,3399,"{""Q3: Seems like a decent mix of leg-stretching and some screen engagement made up your afternoon! 👍👎"":""👍"",""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1710444670.302;1710444672.175"",""__user_triggered__"":""false""}",2024-03-14 15:31:12.176,t0019@sreflect,"{'Q3: Seems like a decent mix of leg-stretching and some screen engagement made up your afternoon! 👍👎': '👍', '__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1710444670.302;1710444672.175', '__user_triggered__': 'false'}",Seems like a decent mix of leg-stretching and some screen engagement made up your afternoon! 👍👎,👍
3400,3400,"{""Q3: Looks like you stayed cozy at one spot this afternoon -- it's all about that focus life, right? 👍👎"":""👍"",""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1710445473.123;1710445476.371"",""__user_triggered__"":""false""}",2024-03-14 15:44:36.371,t0003@sreflect,"{""Q3: Looks like you stayed cozy at one spot this afternoon -- it's all about that focus life, right? 👍👎"": '👍', '__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1710445473.123;1710445476.371', '__user_triggered__': 'false'}","Looks like you stayed cozy at one spot this afternoon -- it's all about that focus life, right? 👍👎",👍
3402,3402,"{""Q3: Afternoon catch-ups with pals always make for a great energy boost!"":""👍"",""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1710444910.687;1710444915.224"",""__user_triggered__"":""false""}",2024-03-14 15:35:15.223,t0006@sreflect,"{'Q3: Afternoon catch-ups with pals always make for a great energy boost!': '👍', '__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1710444910.687;1710444915.224', '__user_triggered__': 'false'}",Afternoon catch-ups with pals always make for a great energy boost!,👍
3403,3403,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1710446031,336;1710446035,269"",""__user_triggered__"":""false"",""Q3: Navigating the afternoon might've found you balancing screen time with real-time chat!"":""👍""}",2024-03-14 15:53:55.269,t0008@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1710446031,336;1710446035,269', '__user_triggered__': 'false', ""Q3: Navigating the afternoon might've found you balancing screen time with real-time chat!"": '👍'}",Navigating the afternoon might've found you balancing screen time with real-time chat!,👍
3404,3404,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1710444868.948;1710444871.469"",""Q3: Balanced afternoon with a cozy mix of quiet time and keeping in touch feels pretty good! 👍👎"":""👍"",""__user_triggered__"":""false""}",2024-03-14 15:34:31.469,t0016@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1710444868.948;1710444871.469', 'Q3: Balanced afternoon with a cozy mix of quiet time and keeping in touch feels pretty good! 👍👎': '👍', '__user_triggered__': 'false'}",Balanced afternoon with a cozy mix of quiet time and keeping in touch feels pretty good! 👍👎,👍
3406,3406,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1710446596.547;1710446599.159"",""Q3: Seems like you've found your afternoon anchor spot to get things done or simply unwind!"":""👍"",""__user_triggered__"":""false""}",2024-03-14 16:03:19.158,t0002@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1710446596.547;1710446599.159', ""Q3: Seems like you've found your afternoon anchor spot to get things done or simply unwind!"": '👍', '__user_triggered__': 'false'}",Seems like you've found your afternoon anchor spot to get things done or simply unwind!,👍
3407,3407,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1710446714.853;1710446716.262"",""__user_triggered__"":""false"",""Q3: Busy afternoon sticking to one spot, I see!"":""👍""}",2024-03-14 16:05:16.263,t0018@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1710446714.853;1710446716.262', '__user_triggered__': 'false', 'Q3: Busy afternoon sticking to one spot, I see!': '👍'}","Busy afternoon sticking to one spot, I see!",👍
3409,3409,"{""Q3: A little afternoon chat might have been the highlight of your day!📱🗨️"":""👍"",""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1710449653.388;1710449655.675"",""__user_triggered__"":""false""}",2024-03-14 16:54:15.676,t0017@sreflect,"{'Q3: A little afternoon chat might have been the highlight of your day!📱🗨️': '👍', '__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1710449653.388;1710449655.675', '__user_triggered__': 'false'}",A little afternoon chat might have been the highlight of your day!📱🗨️,👍
3411,3411,"{""__name__"":""weekday_nudge_afternoon"",""Q3: Enjoying that brisk afternoon air after being indoors can be quite refreshing! 🍃🚪"":""👍"",""RespTime_0"":""1710445497.734;1710445500.873"",""__user_triggered__"":""false""}",2024-03-14 15:45:00.872,t0020@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'Q3: Enjoying that brisk afternoon air after being indoors can be quite refreshing! 🍃🚪': '👍', 'RespTime_0': '1710445497.734;1710445500.873', '__user_triggered__': 'false'}",Enjoying that brisk afternoon air after being indoors can be quite refreshing! 🍃🚪,👍
3412,3412,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1710450006.931;1710450010.108"",""Q3: Mixing some face-to-face convo with a comfy spot for app time seems pretty ideal for an afternoon, doesn't it?"":""👎"",""__user_triggered__"":""false""}",2024-03-14 17:00:10.108,t0014@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1710450006.931;1710450010.108', ""Q3: Mixing some face-to-face convo with a comfy spot for app time seems pretty ideal for an afternoon, doesn't it?"": '👎', '__user_triggered__': 'false'}","Mixing some face-to-face convo with a comfy spot for app time seems pretty ideal for an afternoon, doesn't it?",👎
3413,3413,"{""Q3: Exploring a new spot on campus might have added a dash of novelty to your afternoon!"":""👎"",""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1710454433,798;1710454435,942"",""__user_triggered__"":""false""}",2024-03-14 16:13:55.941,t0022@sreflect,"{'Q3: Exploring a new spot on campus might have added a dash of novelty to your afternoon!': '👎', '__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1710454433,798;1710454435,942', '__user_triggered__': 'false'}",Exploring a new spot on campus might have added a dash of novelty to your afternoon!,👎
3415,3415,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1710455603.256;1710455605.264"",""Q3: Afternoon routines can be super cozy; bet you're enjoying that familiar comfort spot again!"":""👍"",""__user_triggered__"":""false""}",2024-03-14 15:33:25.263,t0005@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1710455603.256;1710455605.264', ""Q3: Afternoon routines can be super cozy; bet you're enjoying that familiar comfort spot again!"": '👍', '__user_triggered__': 'false'}",Afternoon routines can be super cozy; bet you're enjoying that familiar comfort spot again!,👍
3431,3431,"{""Q3: Afternoon locations ticked off your list, if that was part of the plan, give a thumbs up!"":""👍"",""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1710447779.086;1710447783.145"",""__user_triggered__"":""false""}",2024-03-14 16:23:03.144,t0012@sreflect,"{'Q3: Afternoon locations ticked off your list, if that was part of the plan, give a thumbs up!': '👍', '__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1710447779.086;1710447783.145', '__user_triggered__': 'false'}","Afternoon locations ticked off your list, if that was part of the plan, give a thumbs up!",👍
3460,3460,"{""__name__"":""weekday_nudge_afternoon"",""Q3: Connecting with someone during the afternoon always lifts the spirits!"":""👍"",""RespTime_0"":""1710513350,414;1710513353,694"",""__user_triggered__"":""false""}",2024-03-15 15:35:53.694,t0011@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'Q3: Connecting with someone during the afternoon always lifts the spirits!': '👍', 'RespTime_0': '1710513350,414;1710513353,694', '__user_triggered__': 'false'}",Connecting with someone during the afternoon always lifts the spirits!,👍
3475,3475,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1710531020.156;1710531022.155"",""Q3: Noticed your afternoon was more about screen time than being on the move."":""👍"",""__user_triggered__"":""false""}",2024-03-15 15:30:22.154,t0004@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1710531020.156;1710531022.155', 'Q3: Noticed your afternoon was more about screen time than being on the move.': '👍', '__user_triggered__': 'false'}",Noticed your afternoon was more about screen time than being on the move.,👍
3477,3477,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1710531006.810;1710531009.234"",""Q3: Hard to resist the pull of those social apps in the afternoon, huh?"":""👍"",""__user_triggered__"":""false""}",2024-03-15 15:30:09.233,t0006@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1710531006.810;1710531009.234', 'Q3: Hard to resist the pull of those social apps in the afternoon, huh?': '👍', '__user_triggered__': 'false'}","Hard to resist the pull of those social apps in the afternoon, huh?",👍
3478,3478,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1710532941,736;1710532945,147"",""Q3: You might have enjoyed catching up with friends between studies this afternoon!"":""👍"",""__user_triggered__"":""false""}",2024-03-15 16:02:25.148,t0008@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1710532941,736;1710532945,147', 'Q3: You might have enjoyed catching up with friends between studies this afternoon!': '👍', '__user_triggered__': 'false'}",You might have enjoyed catching up with friends between studies this afternoon!,👍
3479,3479,"{""Q3: Catching up with someone in-person this afternoon might have boosted your mood!"":""👍"",""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1710531149.689;1710531155.690"",""__user_triggered__"":""false""}",2024-03-15 15:32:35.690,t0010@sreflect,"{'Q3: Catching up with someone in-person this afternoon might have boosted your mood!': '👍', '__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1710531149.689;1710531155.690', '__user_triggered__': 'false'}",Catching up with someone in-person this afternoon might have boosted your mood!,👍
3480,3480,"{""Q3: Afternoon spent mostly on the move with a dash of screen time, that's got to feel productive!"":""👍"",""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1710531016.399;1710531019.515"",""__user_triggered__"":""false""}",2024-03-15 15:30:19.516,t0014@sreflect,"{""Q3: Afternoon spent mostly on the move with a dash of screen time, that's got to feel productive!"": '👍', '__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1710531016.399;1710531019.515', '__user_triggered__': 'false'}","Afternoon spent mostly on the move with a dash of screen time, that's got to feel productive!",👍
3481,3481,"{""Q3: Checking in with your go-to apps may have made this afternoon feel extra connected!"":""👍"",""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1710531221.968;1710531226.448"",""__user_triggered__"":""false""}",2024-03-15 15:33:46.447,t0017@sreflect,"{'Q3: Checking in with your go-to apps may have made this afternoon feel extra connected!': '👍', '__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1710531221.968;1710531226.448', '__user_triggered__': 'false'}",Checking in with your go-to apps may have made this afternoon feel extra connected!,👍
3482,3482,"{""Q3: Feeling settled in that one favorite afternoon spot of yours today!"":""👍"",""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1710531004.038;1710531006.361"",""__user_triggered__"":""false""}",2024-03-15 15:30:06.361,t0018@sreflect,"{'Q3: Feeling settled in that one favorite afternoon spot of yours today!': '👍', '__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1710531004.038;1710531006.361', '__user_triggered__': 'false'}",Feeling settled in that one favorite afternoon spot of yours today!,👍
3483,3483,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1710531475.214;1710531476.988"",""Q3: Feeling comfortable and focused staying put in one spot this afternoon? 👍👎"":""👍"",""__user_triggered__"":""false""}",2024-03-15 15:37:56.987,t0019@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1710531475.214;1710531476.988', 'Q3: Feeling comfortable and focused staying put in one spot this afternoon? 👍👎': '👍', '__user_triggered__': 'false'}",Feeling comfortable and focused staying put in one spot this afternoon? 👍👎,👍
3485,3485,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1710533740.795;1710533743.922"",""Q3: Switching between chats and keeping in touch this afternoon likely kept your social spark alive! 👍👎"":""👍"",""__user_triggered__"":""false""}",2024-03-15 16:15:43.921,t0003@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1710533740.795;1710533743.922', 'Q3: Switching between chats and keeping in touch this afternoon likely kept your social spark alive! 👍👎': '👍', '__user_triggered__': 'false'}",Switching between chats and keeping in touch this afternoon likely kept your social spark alive! 👍👎,👍
3486,3486,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1710532450.887;1710532451.906"",""Q3: Relying on your trusty screen and comfy spot for the afternoon sounds like a familiar scene! 👍👎"":""👍"",""__user_triggered__"":""false""}",2024-03-15 15:54:11.907,t0009@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1710532450.887;1710532451.906', 'Q3: Relying on your trusty screen and comfy spot for the afternoon sounds like a familiar scene! 👍👎': '👍', '__user_triggered__': 'false'}",Relying on your trusty screen and comfy spot for the afternoon sounds like a familiar scene! 👍👎,👍
3487,3487,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1710532716.698;1710532723.041"",""Q3: A cozy afternoon at home while staying in the loop - seems peaceful with a dash of social! 👍👎"":""👍"",""__user_triggered__"":""false""}",2024-03-15 15:58:43.040,t0016@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1710532716.698;1710532723.041', 'Q3: A cozy afternoon at home while staying in the loop - seems peaceful with a dash of social! 👍👎': '👍', '__user_triggered__': 'false'}",A cozy afternoon at home while staying in the loop - seems peaceful with a dash of social! 👍👎,👍
3488,3488,"{""__name__"":""weekday_nudge_afternoon"",""Q3: Taking a little stroll between study sessions this afternoon seems like a refreshing choice! 👍👎"":""👍"",""RespTime_0"":""1710534776.644;1710534778.251"",""__user_triggered__"":""false""}",2024-03-15 16:32:58.252,t0015@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'Q3: Taking a little stroll between study sessions this afternoon seems like a refreshing choice! 👍👎': '👍', 'RespTime_0': '1710534776.644;1710534778.251', '__user_triggered__': 'false'}",Taking a little stroll between study sessions this afternoon seems like a refreshing choice! 👍👎,👍
3489,3489,"{""Q3: Enjoying that perfect balance of conversation and quiet study time this afternoon?"":""👍"",""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1710537464.973;1710537467.672"",""__user_triggered__"":""false""}",2024-03-15 17:17:47.671,t0012@sreflect,"{'Q3: Enjoying that perfect balance of conversation and quiet study time this afternoon?': '👍', '__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1710537464.973;1710537467.672', '__user_triggered__': 'false'}",Enjoying that perfect balance of conversation and quiet study time this afternoon?,👍
3501,3501,"{""__name__"":""weekday_nudge_afternoon"",""Q3: Staying in one cozy spot this afternoon must have been quite a recharge session!"":""👍"",""RespTime_0"":""1710543153,761;1710543156,298"",""__user_triggered__"":""false""}",2024-03-15 16:52:36.298,t0022@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'Q3: Staying in one cozy spot this afternoon must have been quite a recharge session!': '👍', 'RespTime_0': '1710543153,761;1710543156,298', '__user_triggered__': 'false'}",Staying in one cozy spot this afternoon must have been quite a recharge session!,👍
3502,3502,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1710543177.942;1710543181.890"",""__user_triggered__"":""false"",""Q3: Caught up in an afternoon of stillness, it can be an act of self-care! 👍👎"":""👍""}",2024-03-15 15:53:01.890,t0005@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1710543177.942;1710543181.890', '__user_triggered__': 'false', 'Q3: Caught up in an afternoon of stillness, it can be an act of self-care! 👍👎': '👍'}","Caught up in an afternoon of stillness, it can be an act of self-care! 👍👎",👍
3529,3529,"{""__name__"":""weekday_nudge_afternoon"",""Q3: Connecting with someone during the afternoon always lifts the spirits!"":""👍"",""RespTime_0"":""1710600629,764;1710600633,840"",""__user_triggered__"":""false""}",2024-03-16 15:50:33.839,t0011@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'Q3: Connecting with someone during the afternoon always lifts the spirits!': '👍', 'RespTime_0': '1710600629,764;1710600633,840', '__user_triggered__': 'false'}",Connecting with someone during the afternoon always lifts the spirits!,👍
3546,3546,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1710617403.936;1710617408.792"",""Q3: Focusing on your chats and screen must feel like keeping up with your world from your own comfy command center this afternoon. 👍👎"":""👍"",""__user_triggered__"":""false""}",2024-03-16 15:30:08.792,t0003@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1710617403.936;1710617408.792', 'Q3: Focusing on your chats and screen must feel like keeping up with your world from your own comfy command center this afternoon. 👍👎': '👍', '__user_triggered__': 'false'}",Focusing on your chats and screen must feel like keeping up with your world from your own comfy command center this afternoon. 👍👎,👍
3547,3547,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1710617408.795;1710617409.603"",""Q3: Afternoon well-spent chilling at a friend's dorm?"":""👍"",""__user_triggered__"":""false""}",2024-03-16 15:30:09.604,t0004@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1710617408.795;1710617409.603', ""Q3: Afternoon well-spent chilling at a friend's dorm?"": '👍', '__user_triggered__': 'false'}",Afternoon well-spent chilling at a friend's dorm?,👍
3549,3549,"{""Q3: Social app catch-ups have been the highlight of your afternoon, right?"":""👎"",""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1710618603.730;1710618611.349"",""__user_triggered__"":""false""}",2024-03-16 15:50:11.351,t0006@sreflect,"{'Q3: Social app catch-ups have been the highlight of your afternoon, right?': '👎', '__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1710618603.730;1710618611.349', '__user_triggered__': 'false'}","Social app catch-ups have been the highlight of your afternoon, right?",👎
