,data,day,uid
3864,"{""Q1"":""3"",""__name__"":""daily_weekday"",""RespTime_0"":""1710982915.882;1710982917.026"",""__user_triggered__"":""true""}",2024-03-20 21:01:57.026,t0009@sreflect
3865,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1710980579,594;1710980587,885"",""Q4: Evening seemed to blend a mix of mobility with some deserved downtime, right?"":""👎"",""__user_triggered__"":""false""}",2024-03-20 20:23:07.885,t0011@sreflect
3866,"{""Q4: Chatting with someone at your favorite hangout this evening really makes time fly, doesn't it?"":""👍"",""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1710981380.301;1710981386.906"",""__user_triggered__"":""false""}",2024-03-20 20:36:26.905,t0013@sreflect
3867,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1710983497.633;1710983498.877"",""__user_triggered__"":""false""}",2024-03-20 21:11:38.877,t0006@sreflect
3868,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1710983176.784;1710983179.511"",""__user_triggered__"":""false""}",2024-03-20 21:06:19.510,t0020@sreflect
3869,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1710984384.696;1710984386.450"",""__user_triggered__"":""false""}",2024-03-20 21:26:26.450,t0001@sreflect
3870,"{""Q1"":""5"",""__name__"":""daily_weekday"",""RespTime_0"":""1710984708.770;1710984710.326"",""__user_triggered__"":""false""}",2024-03-20 21:31:50.325,t0004@sreflect
3871,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1710983994.631;1710983995.812"",""__user_triggered__"":""false""}",2024-03-20 21:19:55.812,t0010@sreflect
3872,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1710984871.539;1710984873.570"",""Q4: Enjoyed some zen time staying still this evening?"":""👍"",""__user_triggered__"":""false""}",2024-03-20 18:34:33.571,t0017@sreflect
3873,"{""Q1"":""3"",""__name__"":""daily_weekday"",""RespTime_0"":""1710982880.361;1710982881.785"",""__user_triggered__"":""false""}",2024-03-20 21:01:21.785,t0019@sreflect
3874,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1710985345.873;1710985347.212"",""__user_triggered__"":""false"",""Q4: You might have found a cozy spot to settle into this evening. 👍👎"":""👍""}",2024-03-20 18:42:27.213,t0005@sreflect
3875,"{""Q1"":""3"",""__name__"":""daily_weekday"",""RespTime_0"":""1710986839,937;1710986842,084"",""__user_triggered__"":""false""}",2024-03-20 22:07:22.084,t0008@sreflect
3876,"{""Q1"":""3"",""__name__"":""daily_weekday"",""RespTime_0"":""1710988587.636;1710988592.976"",""__user_triggered__"":""false""}",2024-03-20 22:36:32.976,t0013@sreflect
3877,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1710990818.379;1710990819.526"",""Q5: Finished the night feeling like you struck a good balance between screen time and friend time?"":""👍"",""__user_triggered__"":""false""}",2024-03-20 23:13:39.526,t0004@sreflect
3878,"{""__name__"":""weekday_nudge_night"",""Q5: That one spot really seems to have everything you need for a night in!"":""👍"",""RespTime_0"":""1710990004.343;1710990010.202"",""__user_triggered__"":""false""}",2024-03-20 23:00:10.201,t0013@sreflect
3879,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1710990427,643;1710990429,849"",""Q5: Looks like you had some lively conversations wrapped into your night!"":""👍"",""__user_triggered__"":""false""}",2024-03-20 23:07:09.848,t0022@sreflect
3880,"{""Q1"":""3"",""__name__"":""daily_weekday"",""RespTime_0"":""1710990445,328;1710990446,983"",""__user_triggered__"":""true""}",2024-03-20 23:07:26.983,t0022@sreflect
3881,"{""Q5: Chilled at your usual haunt tonight, with a good blend of app time and convo? 👍👎"":""👍"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1710990034.326;1710990037.369"",""__user_triggered__"":""false""}",2024-03-20 23:00:37.369,t0009@sreflect
3882,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1710990003,608;1710990008,052"",""__user_triggered__"":""false"",""Q5: Hope your late-night screen time hit the right relaxation spot tonight!"":""👎""}",2024-03-20 23:00:08.052,t0011@sreflect
3883,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1710991807.333;1710991810.127"",""Q5: Keeping it low-key with screen time and familiar places today, huh? 👍 or 👎"":""👎"",""__user_triggered__"":""false""}",2024-03-20 23:30:10.127,t0018@sreflect
3884,"{""Q5: Ending the day by enjoying some time at home feels quite soothing, doesn't it?"":""👍"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1710991813.835;1710991821.950"",""__user_triggered__"":""false""}",2024-03-20 23:30:21.950,t0020@sreflect
3885,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1711005674.846;1711005676.515"",""__user_triggered__"":""true""}",2024-03-21 03:21:16.515,t0007@sreflect
3886,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1711036025.829;1711036028.097"",""__user_triggered__"":""false"",""Q4: Seems like a chatty evening was on your agenda!"":""👍""}",2024-03-21 18:47:08.096,t0002@sreflect
3887,"{""__name__"":""weekday_nudge_morning"",""Q2: A morning walk could be a refreshing start to the day!"":""👍"",""RespTime_0"":""1711038606.483;1711038607.622"",""__user_triggered__"":""false""}",2024-03-21 12:30:07.622,t0003@sreflect
3888,"{""Q2: Seems like your favorite spot got to host you for quite a bit this morning, huh?"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1711038607.134;1711038608.724"",""__user_triggered__"":""false""}",2024-03-21 12:30:08.723,t0004@sreflect
3889,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1711038608.056;1711038613.750"",""Q2: Diving into various reads or screens might've made your morning fly by!"":""👍"",""__user_triggered__"":""false""}",2024-03-21 12:30:13.750,t0010@sreflect
3890,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1711039039.249;1711039040.481"",""__user_triggered__"":""false"",""Q2: Walking around a bit probably made your morning feel more energetic!"":""👍""}",2024-03-21 12:37:20.482,t0014@sreflect
3891,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1711038638.246;1711038639.877"",""Q2: Finding a good mix between screen time and stepping out seems like your strategy this morning! 👍👎"":""👍"",""__user_triggered__"":""false""}",2024-03-21 12:30:39.878,t0019@sreflect
3892,"{""Q2: Exploring a few new spots this morning added a dash of adventure to your day!"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1711040643,480;1711040645,481"",""__user_triggered__"":""false""}",2024-03-21 13:04:05.482,t0008@sreflect
3893,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1711038778.951;1711038779.986"",""Q2: Caught up with all your messages and still had time for your favorite social feed this morning? 👍👎"":""👍"",""__user_triggered__"":""false""}",2024-03-21 12:32:59.986,t0009@sreflect
3894,"{""Q2: Juggling screen time with strolling around various spots this morning likely shook things up nicely!"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1711040135.420;1711040139.466"",""__user_triggered__"":""false""}",2024-03-21 12:55:39.467,t0016@sreflect
3895,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1711040544.688;1711040546.282"",""__user_triggered__"":""false"",""Q2: Morning multitasking with digital catch-ups and face-to-face chats seems like your jam today!"":""👍""}",2024-03-21 13:02:26.282,t0018@sreflect
3896,"{""Q2: Early morning physical activity really jumpstarts the day!"":""👎"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1711039362.231;1711039364.218"",""__user_triggered__"":""false""}",2024-03-21 12:42:44.220,t0020@sreflect
3897,"{""Q2: Caught a little movement paired with some screen and chat time this morning?"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1711041624.806;1711041628.889"",""__user_triggered__"":""false""}",2024-03-21 13:20:28.888,t0006@sreflect
3898,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1711041974.885;1711041977.720"",""Q2: Exploring the same spot all morning often means a project is getting your full attention. Thumbs if you're on that single-task grind!"":""👎"",""__user_triggered__"":""false""}",2024-03-21 13:26:17.720,t0012@sreflect
3899,"{""Q2: Seeing friends and staying social this morning has likely set a positive tone for your day!"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1711042382.065;1711042383.421"",""__user_triggered__"":""false""}",2024-03-21 13:33:03.421,t0015@sreflect
3900,"{""Q2: Morning screen time might have been more about staying informed than scrolling for fun!"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1711042284,136;1711042288,037"",""__user_triggered__"":""false""}",2024-03-21 13:31:28.036,t0022@sreflect
3901,"{""__name__"":""weekday_nudge_morning"",""Q2: Enjoyed some quality screen time this morning to kickstart the day?"":""👍"",""RespTime_0"":""1711049418.655;1711049420.806"",""__user_triggered__"":""false""}",2024-03-21 12:30:20.805,t0005@sreflect
3902,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1711049406.624;1711049407.471"",""__user_triggered__"":""false"",""Q3: Savoring the comfort of familiar surroundings with a balance of in-person and digital interaction this afternoon? 👍👎"":""👍""}",2024-03-21 15:30:07.470,t0009@sreflect
3903,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1711049860.530;1711049861.658"",""__user_triggered__"":""false"",""Q3: This afternoon felt like quality time spent at a friend's place with minimal screen distractions."":""👍""}",2024-03-21 15:37:41.660,t0004@sreflect
3904,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1711051399.335;1711051410.414"",""Q3: Balancing screen time with a few steps here and there in the afternoon makes for a smart move!"":""👍"",""__user_triggered__"":""false""}",2024-03-21 16:03:30.418,t0006@sreflect
3905,"{""__name__"":""weekday_nudge_afternoon"",""Q3: Balancing screen time with in-person convos at a cozy spot this afternoon might've kept things interesting!"":""👍"",""RespTime_0"":""1711049724.655;1711049725.637"",""__user_triggered__"":""false""}",2024-03-21 15:35:25.637,t0010@sreflect
3906,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1711050032.671;1711050034.450"",""__user_triggered__"":""false"",""Q3: Connecting on social and communication apps might feel like second nature by now in the afternoon!"":""👍""}",2024-03-21 15:40:34.450,t0014@sreflect
3907,"{""Q3: Seems like a cozy afternoon corner with your screen and chats was the choice today! 👍👎"":""👍"",""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1711050451.514;1711050453.368"",""__user_triggered__"":""false""}",2024-03-21 15:47:33.368,t0016@sreflect
3908,"{""Q3: Navigated your afternoon with a blend of digital dives and in-person vibes, I reckon!"":""👍"",""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1711050628.288;1711050632.064"",""__user_triggered__"":""false""}",2024-03-21 15:50:32.063,t0018@sreflect
3909,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1711049434.798;1711049436.696"",""Q3: Seems like your afternoon meant staying put with some screen time and social check-ins, right?"":""👍"",""__user_triggered__"":""false""}",2024-03-21 15:30:36.696,t0019@sreflect
3910,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1711050198.504;1711050201.769"",""Q3: Seems like you've been enjoying some screen time this afternoon, safe to say?"":""👍"",""__user_triggered__"":""false""}",2024-03-21 15:43:21.769,t0020@sreflect
3911,"{""Q3: Your favorite hangout spot this afternoon - a cozy nook for studying or just chilling?"":""👎"",""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1711050482,929;1711050485,105"",""__user_triggered__"":""false""}",2024-03-21 15:48:05.105,t0022@sreflect
3912,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1711051205,914;1711051209,823"",""__user_triggered__"":""false"",""Q3: Settling into one spot this afternoon seemed to work for you! 👍 or 👎?"":""👎""}",2024-03-21 16:00:09.822,t0008@sreflect
3913,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1711050954,661;1711050960,511"",""Q3: Looks like your afternoon was the perfect blend of chatter and quiet time on your apps!"":""👎"",""__user_triggered__"":""false""}",2024-03-21 15:56:00.510,t0011@sreflect
3914,"{""Q3: Chats and a bit of screen time this afternoon probably made for a pleasant break!"":""👍"",""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1711049429.690;1711049435.192"",""__user_triggered__"":""false""}",2024-03-21 15:30:35.191,t0012@sreflect
3915,"{""__name__"":""weekday_nudge_morning"",""Q2: Keeping up with the online social scene might have been your top priority this morning!"":""👍"",""RespTime_0"":""1711049911.068;1711049919.742"",""__user_triggered__"":""false""}",2024-03-21 12:38:39.743,t0017@sreflect
3916,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1711058410.035;1711058411.311"",""Q3: Enjoying a quiet evening mostly parked in one spot could mean you're deep into studying or chilling with a show! 👍👎"":""👎"",""__user_triggered__"":""false""}",2024-03-21 18:00:11.312,t0001@sreflect
3917,"{""Q4: Evening stroll had the perfect mix of digital detox and chats, didn't it? 👍👎"":""👍"",""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1711060235.278;1711060236.472"",""__user_triggered__"":""false""}",2024-03-21 18:30:36.471,t0009@sreflect
3918,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1711060205.042;1711060206.176"",""Q4: Switching between study time and little walks during your evening helped keep the mind clear! 👍 or 👎?"":""👍"",""__user_triggered__"":""false""}",2024-03-21 18:30:06.177,t0010@sreflect
3919,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1711060471.773;1711060478.675"",""Q3: Casually keeping the pace steady this afternoon could've felt pretty good. 👍👎"":""👍"",""__user_triggered__"":""false""}",2024-03-21 15:34:38.674,t0017@sreflect
3920,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1711060603.964;1711060605.148"",""Q4: Chatted up a storm while keeping your phone on snooze this evening, I bet?"":""👎"",""__user_triggered__"":""false""}",2024-03-21 18:36:45.148,t0018@sreflect
3921,"{""Q4: Evening catch-up: Chatting and browsing blended smoothly in your evening routine!"":""👍"",""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1711060381.502;1711060389.306"",""__user_triggered__"":""false""}",2024-03-21 18:33:09.309,t0006@sreflect
3922,"{""__name__"":""weekday_nudge_evening"",""Q4: Finding that one spot where conversations and study flow together made for an engaging evening, huh?"":""👍"",""RespTime_0"":""1711061951,683;1711061954,229"",""__user_triggered__"":""false""}",2024-03-21 18:59:14.229,t0008@sreflect
3923,"{""Q4: Chill evening sticking to a favorite spot with some walk-and-talk sprinkled in? 🛋️🚶‍♂️"":""👎"",""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1711060207.271;1711060217.090"",""__user_triggered__"":""false""}",2024-03-21 18:30:17.091,t0014@sreflect
3924,"{""Q4: Enjoyed settling into your evening routine with a mix of screen time and friendly chats?"":""👍"",""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1711060374.930;1711060377.715"",""__user_triggered__"":""false""}",2024-03-21 18:32:57.714,t0016@sreflect
3925,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1711060207.651;1711060209.045"",""Q4: Enjoyed a walk to stretch your legs this evening? 👍👎"":""👍"",""__user_triggered__"":""false""}",2024-03-21 18:30:09.045,t0019@sreflect
3926,"{""__name__"":""weekday_nudge_evening"",""Q4: Relaxing at home this evening provided some well-deserved downtime, right?"":""👍"",""RespTime_0"":""1711061222.329;1711061225.225"",""__user_triggered__"":""false""}",2024-03-21 18:47:05.226,t0020@sreflect
3927,"{""Q4: Keeping it cozy at your go-to spot this evening could have been quite the recharge!"":""👎"",""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1711061218,774;1711061221,294"",""__user_triggered__"":""false""}",2024-03-21 18:47:01.293,t0022@sreflect
3928,"{""Q4: Seems like your evening unfolded with some chill time in familiar spaces."":""👍"",""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1711061632.327;1711061633.953"",""__user_triggered__"":""false""}",2024-03-21 18:53:53.953,t0004@sreflect
3929,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1711064731.537;1711064732.938"",""__user_triggered__"":""false"",""Q3: Feeling anchored in one spot can sometimes be the best way to power through. 👍👎"":""👍""}",2024-03-21 16:45:32.937,t0005@sreflect
3930,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1711065413.806;1711065415.419"",""Q4: A chat with friends or family might have lightened up your evening!"":""👍"",""__user_triggered__"":""false""}",2024-03-21 19:56:55.418,t0003@sreflect
3931,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1711067138.796;1711067140.216"",""__user_triggered__"":""false"",""Q4: Looks like you had some good chats in one spot this evening, refreshingly social!"":""👍""}",2024-03-21 20:25:40.216,t0007@sreflect
3932,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1711066696.492;1711066701.866"",""Q4: Evening chats with friends have a way of turning into epic convo sessions, don't they?"":""👎"",""__user_triggered__"":""false""}",2024-03-21 20:18:21.868,t0013@sreflect
3933,"{""Q1"":""3"",""__name__"":""daily_weekday"",""RespTime_0"":""1711068227.851;1711068230.625"",""__user_triggered__"":""false""}",2024-03-21 20:43:50.625,t0016@sreflect
3934,"{""Q1"":""5"",""__name__"":""daily_weekday"",""RespTime_0"":""1711069903.292;1711069904.738"",""__user_triggered__"":""false""}",2024-03-21 21:11:44.737,t0006@sreflect
3935,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1711069725.569;1711069727.200"",""__user_triggered__"":""false""}",2024-03-21 21:08:47.200,t0010@sreflect
3936,"{""Q1"":""3"",""__name__"":""daily_weekday"",""RespTime_0"":""1711069611.546;1711069612.756"",""__user_triggered__"":""false""}",2024-03-21 21:06:52.756,t0019@sreflect
3937,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1711069259.941;1711069262.766"",""__user_triggered__"":""false""}",2024-03-21 21:01:02.766,t0004@sreflect
3938,"{""Q1"":""5"",""__name__"":""daily_weekday"",""RespTime_0"":""1711069224.378;1711069226.400"",""__user_triggered__"":""false""}",2024-03-21 21:00:26.400,t0007@sreflect
3939,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1711071823,975;1711071826,315"",""__user_triggered__"":""false""}",2024-03-21 21:43:46.315,t0008@sreflect
3940,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1711070863.130;1711070865.128"",""__user_triggered__"":""false""}",2024-03-21 21:27:45.128,t0009@sreflect
3941,"{""Q1"":""3"",""__name__"":""daily_weekday"",""RespTime_0"":""1711071018,267;1711071026,376"",""__user_triggered__"":""false""}",2024-03-21 21:30:26.375,t0011@sreflect
3942,"{""Q1"":""3"",""__name__"":""daily_weekday"",""RespTime_0"":""1711070300.822;1711070310.655"",""__user_triggered__"":""false""}",2024-03-21 21:18:30.654,t0018@sreflect
3943,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1711072722.241;1711072723.250"",""Q4: Glad to see you carving out some peace and calm this evening! 👍👎"":""👍"",""__user_triggered__"":""false""}",2024-03-21 18:58:43.250,t0005@sreflect
3944,"{""Q4: Unwinding in your own chill zone this evening could have hit just right."":""👍"",""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1711072670.942;1711072674.106"",""__user_triggered__"":""false""}",2024-03-21 18:57:54.107,t0017@sreflect
3945,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1711076412.923;1711076414.055"",""__user_triggered__"":""false"",""Q5: Cozying up at home to unwind tonight seems like the plan!"":""👍""}",2024-03-21 23:00:14.055,t0004@sreflect
3946,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1711076271,817;1711076274,526"",""__user_triggered__"":""true""}",2024-03-21 22:57:54.526,t0022@sreflect
3947,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1711076431.178;1711076432.180"",""Q5: Looks like you juggled screen life with real-world chats effectively today! 👍👎"":""👍"",""__user_triggered__"":""false""}",2024-03-21 23:00:32.180,t0009@sreflect
3948,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1711077063.107;1711077065.623"",""Q5: Unwinding tonight with some digital downtime was on your agenda, right?"":""👎"",""__user_triggered__"":""false""}",2024-03-21 23:11:05.624,t0020@sreflect
3949,"{""Q5: Another night catching up on your latest feeds and messages, I see!"":""👍"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1711076988,398;1711076992,807"",""__user_triggered__"":""false""}",2024-03-21 23:09:52.806,t0022@sreflect
3950,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1711080395.255;1711080396.545"",""__user_triggered__"":""false""}",2024-03-21 21:06:36.545,t0017@sreflect
3951,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1711078750.110;1711078751.691"",""Q5: Ended your day cozying up with screens and social chats, I take it? 👍 or 👎"":""👍"",""__user_triggered__"":""false""}",2024-03-21 23:39:11.690,t0018@sreflect
3952,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1711084489.144;1711084490.783"",""__user_triggered__"":""false""}",2024-03-21 22:14:50.782,t0012@sreflect
3953,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1711087311.022;1711087312.913"",""__user_triggered__"":""false"",""Q5: Tonight's chat time must have sparked some joyful moments!"":""👍""}",2024-03-21 23:01:52.913,t0012@sreflect
3954,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1711049403.865;1711049405.084"",""Q3: Caught up on your chats and feeds with all that quiet time this afternoon?"":""👍"",""__user_triggered__"":""false""}",2024-03-21 15:30:05.084,t0015@sreflect
3955,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1711125010.516;1711125011.286"",""Q2: Morning catch-up at a friend's dorm was the chill start to your day!"":""👍"",""__user_triggered__"":""false""}",2024-03-22 12:30:11.286,t0004@sreflect
3956,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1711125274,640;1711125277,928"",""__user_triggered__"":""false"",""Q2: Saw you bounced between a couple of favorite spots this morning!"":""👍""}",2024-03-22 12:34:37.928,t0008@sreflect
3957,"{""Q2: Morning multitasking seemed to flow smoothly with a bit of digital and in-person flair! 👍👎"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1711125012.273;1711125014.162"",""__user_triggered__"":""false""}",2024-03-22 12:30:14.161,t0009@sreflect
3958,"{""Q2: Switching scenes during your morning kept things fresh!"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1711125041.008;1711125042.946"",""__user_triggered__"":""false""}",2024-03-22 12:30:42.946,t0010@sreflect
3959,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1711125003.690;1711125004.926"",""Q2: Caught you mixing screen time with some leg stretching this morning! 👍👎"":""👍"",""__user_triggered__"":""false""}",2024-03-22 12:30:04.926,t0019@sreflect
3960,"{""__name__"":""weekday_nudge_morning"",""Q2: Navigated your morning with a mix of chats and apps, feeling connected?"":""👍"",""RespTime_0"":""1711126936.943;1711126939.532"",""__user_triggered__"":""false""}",2024-03-22 13:02:19.532,t0006@sreflect
3961,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1711126416,980;1711126428,239"",""Q2: Navigating the morning between some brisk strolls and app interactions may have set a nice pace for the day!"":""👎"",""__user_triggered__"":""false""}",2024-03-22 12:53:48.243,t0011@sreflect
3962,"{""Q2: Seems like your morning was a nice balance of movement and screen time!"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1711126669.718;1711126706.227"",""__user_triggered__"":""false""}",2024-03-22 12:58:26.226,t0015@sreflect
3963,"{""Q2: Embracing a morning with a bit of everything: movement, screen, and social time. Sound about right? 👍 or 👎?"":""👎"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1711130445,534;1711130448,612"",""__user_triggered__"":""false""}",2024-03-22 14:00:48.611,t0022@sreflect
3964,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1711130746.550;1711130748.755"",""Q2: Morning walks and conversations seem to have set a positive tone for your day!"":""👍"",""__user_triggered__"":""false""}",2024-03-22 14:05:48.756,t0014@sreflect
3965,"{""__name__"":""weekday_nudge_morning"",""Q2: Hopping between various spots might have made your morning lively!"":""👍"",""RespTime_0"":""1711131519.125;1711131521.508"",""__user_triggered__"":""false""}",2024-03-22 14:18:41.507,t0016@sreflect
3966,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1711135824.375;1711135828.445"",""Q3: Catching up on screen conversations this afternoon was quite the theme, wasn't it?"":""👍"",""__user_triggered__"":""false""}",2024-03-22 15:30:28.444,t0004@sreflect
3967,"{""Q2: This morning probably included some scrolling through your social feeds! 👍👎"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1711135962.713;1711135964.101"",""__user_triggered__"":""false""}",2024-03-22 12:32:44.101,t0005@sreflect
3968,"{""Q3: Afternoon update: quiet study spot and some screen time, hope that combo worked out well!"":""👍"",""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1711136163.663;1711136170.173"",""__user_triggered__"":""false""}",2024-03-22 15:36:10.174,t0006@sreflect
3969,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1711135808.849;1711135809.902"",""__user_triggered__"":""false"",""Q3: Shared some laughs with friends during hangouts on-the-go this afternoon, didn't you? 👍👎"":""👍""}",2024-03-22 15:30:09.901,t0009@sreflect
3970,"{""Q3: Seems like this afternoon's been a nice mix of movement and chill time! 🚶‍♂️🛋️"":""👎"",""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1711135803.056;1711135804.895"",""__user_triggered__"":""false""}",2024-03-22 15:30:04.894,t0015@sreflect
3971,"{""Q3: You've probably enjoyed a good chat while sticking to a couple of favorite spots this afternoon!"":""👎"",""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1711136355.557;1711136366.872"",""__user_triggered__"":""false""}",2024-03-22 15:39:26.875,t0016@sreflect
3972,"{""Q3: Balanced some quality screen and social app time with a walk this afternoon, didn't you?"":""👍"",""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1711135816.967;1711135818.760"",""__user_triggered__"":""false""}",2024-03-22 15:30:18.759,t0019@sreflect
3973,"{""__name__"":""weekday_nudge_afternoon"",""Q3: Afternoon study spots are a great backdrop for those in-person chats!"":""👍"",""RespTime_0"":""1711135995.527;1711135998.577"",""__user_triggered__"":""false""}",2024-03-22 15:33:18.576,t0020@sreflect
3974,"{""Q3: Afternoon spent mostly in one spot with brief walks - feeling settled and productive?"":""👎"",""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1711136192,124;1711136197,971"",""__user_triggered__"":""false""}",2024-03-22 15:36:37.970,t0022@sreflect
3975,"{""Q3: Afternoon seems like the perfect time for a blend of chats and your own space, huh?"":""👍"",""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1711135807.735;1711135813.088"",""__user_triggered__"":""false""}",2024-03-22 15:30:13.088,test2@sreflect
3976,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1711137603.068;1711137604.824"",""Q3: Enjoying a quiet evening mostly parked in one spot could mean you're deep into studying or chilling with a show! 👍👎"":""👍"",""__user_triggered__"":""false""}",2024-03-22 16:00:04.823,t0001@sreflect
3977,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1711137100.794;1711137101.789"",""__user_triggered__"":""false"",""Q3: You might have enjoyed some productive solo time with your screens this afternoon!"":""👍""}",2024-03-22 15:51:41.789,t0010@sreflect
3978,"{""__name__"":""weekday_nudge_afternoon"",""Q3: Navigated the afternoon balancing chats and app time with a quick stroll, I reckon."":""👍"",""RespTime_0"":""1711136457,366;1711136463,508"",""__user_triggered__"":""false""}",2024-03-22 15:41:03.509,t0011@sreflect
