,Unnamed: 0,data,day,uid,data_test,Q2_question,Q2_response
3459,3459,"{""Q2: Morning multitasking with a bit of screen and social app time sounds like you're well-connected today!"":""👎"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1710509408,741;1710509414,468"",""__user_triggered__"":""false""}",2024-03-15 14:30:14.469,t0011@sreflect,"{""Q2: Morning multitasking with a bit of screen and social app time sounds like you're well-connected today!"": '👎', '__name__': 'weekday_nudge_morning', 'RespTime_0': '1710509408,741;1710509414,468', '__user_triggered__': 'false'}",Morning multitasking with a bit of screen and social app time sounds like you're well-connected today!,👎
3461,3461,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1710520396.099;1710520443.910"",""__user_triggered__"":""false"",""Q2: Morning multitasking with apps and footsteps might have kicked off the day on an active note!"":""👍""}",2024-03-15 12:34:03.911,t0014@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1710520396.099;1710520443.910', '__user_triggered__': 'false', 'Q2: Morning multitasking with apps and footsteps might have kicked off the day on an active note!': '👍'}",Morning multitasking with apps and footsteps might have kicked off the day on an active note!,👍
3462,3462,"{""__name__"":""weekday_nudge_morning"",""Q2: Morning chats and social swipes seem to have spiced up your start of the day! 👍👎"":""👍"",""RespTime_0"":""1710520510.269;1710520511.534"",""__user_triggered__"":""false""}",2024-03-15 12:35:11.536,t0003@sreflect,"{'__name__': 'weekday_nudge_morning', 'Q2: Morning chats and social swipes seem to have spiced up your start of the day! 👍👎': '👍', 'RespTime_0': '1710520510.269;1710520511.534', '__user_triggered__': 'false'}",Morning chats and social swipes seem to have spiced up your start of the day! 👍👎,👍
3463,3463,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1710520212.311;1710520216.515"",""__user_triggered__"":""false"",""Q2: Chilled at home this morning and kept things pretty low-key, huh?"":""👍""}",2024-03-15 12:30:16.515,t0004@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1710520212.311;1710520216.515', '__user_triggered__': 'false', 'Q2: Chilled at home this morning and kept things pretty low-key, huh?': '👍'}","Chilled at home this morning and kept things pretty low-key, huh?",👍
3464,3464,"{""Q2: Switching between solo vibes and group chats made your morning pretty dynamic, huh?"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1710520825.763;1710520830.886"",""__user_triggered__"":""false""}",2024-03-15 12:40:30.885,t0006@sreflect,"{'Q2: Switching between solo vibes and group chats made your morning pretty dynamic, huh?': '👍', '__name__': 'weekday_nudge_morning', 'RespTime_0': '1710520825.763;1710520830.886', '__user_triggered__': 'false'}","Switching between solo vibes and group chats made your morning pretty dynamic, huh?",👍
3465,3465,"{""__name__"":""weekday_nudge_morning"",""Q2: Chatted with someone in person during your morning routine?"":""👍"",""RespTime_0"":""1710520393,076;1710520395,850"",""__user_triggered__"":""false""}",2024-03-15 12:33:15.849,t0008@sreflect,"{'__name__': 'weekday_nudge_morning', 'Q2: Chatted with someone in person during your morning routine?': '👍', 'RespTime_0': '1710520393,076;1710520395,850', '__user_triggered__': 'false'}",Chatted with someone in person during your morning routine?,👍
3466,3466,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1710520210.386;1710520212.132"",""Q2: Looks like your morning is off to a focused start with a good mix of screen and personal interaction time! 👍👎"":""👍"",""__user_triggered__"":""false""}",2024-03-15 12:30:12.132,t0009@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1710520210.386;1710520212.132', 'Q2: Looks like your morning is off to a focused start with a good mix of screen and personal interaction time! 👍👎': '👍', '__user_triggered__': 'false'}",Looks like your morning is off to a focused start with a good mix of screen and personal interaction time! 👍👎,👍
3467,3467,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1710520328.550;1710520329.409"",""__user_triggered__"":""false"",""Q2: Looks like social and communication apps kept you company this morning!"":""👍""}",2024-03-15 12:32:09.408,t0010@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1710520328.550;1710520329.409', '__user_triggered__': 'false', 'Q2: Looks like social and communication apps kept you company this morning!': '👍'}",Looks like social and communication apps kept you company this morning!,👍
3468,3468,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1710520999.553;1710521001.134"",""Q2: Seems like you've had a good mix of screen time and catching up in person this morning!"":""👍"",""__user_triggered__"":""false""}",2024-03-15 12:43:21.134,t0015@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1710520999.553;1710521001.134', ""Q2: Seems like you've had a good mix of screen time and catching up in person this morning!"": '👍', '__user_triggered__': 'false'}",Seems like you've had a good mix of screen time and catching up in person this morning!,👍
3469,3469,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1710520206.904;1710520209.183"",""Q2: Morning chats might have perked up your day! 👍👎"":""👍"",""__user_triggered__"":""false""}",2024-03-15 12:30:09.183,t0017@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1710520206.904;1710520209.183', 'Q2: Morning chats might have perked up your day! 👍👎': '👍', '__user_triggered__': 'false'}",Morning chats might have perked up your day! 👍👎,👍
3470,3470,"{""Q2: Morning multitasking with your favorite apps? Quite the juggler! 👍👎"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1710520227.379;1710520230.310"",""__user_triggered__"":""false""}",2024-03-15 12:30:30.309,t0019@sreflect,"{'Q2: Morning multitasking with your favorite apps? Quite the juggler! 👍👎': '👍', '__name__': 'weekday_nudge_morning', 'RespTime_0': '1710520227.379;1710520230.310', '__user_triggered__': 'false'}",Morning multitasking with your favorite apps? Quite the juggler! 👍👎,👍
3471,3471,"{""__name__"":""weekday_nudge_morning"",""Q2: Lingering in one cozy spot this morning could mean you're charging up for the day ahead!"":""👍"",""RespTime_0"":""1710523890.666;1710523893.594"",""__user_triggered__"":""false""}",2024-03-15 13:31:33.595,t0012@sreflect,"{'__name__': 'weekday_nudge_morning', ""Q2: Lingering in one cozy spot this morning could mean you're charging up for the day ahead!"": '👍', 'RespTime_0': '1710523890.666;1710523893.594', '__user_triggered__': 'false'}",Lingering in one cozy spot this morning could mean you're charging up for the day ahead!,👍
3472,3472,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1710525292.393;1710525296.436"",""__user_triggered__"":""false"",""Q2: Exploring different scenes this morning while staying plugged in might have been the move! 👍👎"":""👎""}",2024-03-15 13:54:56.436,t0016@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1710525292.393;1710525296.436', '__user_triggered__': 'false', 'Q2: Exploring different scenes this morning while staying plugged in might have been the move! 👍👎': '👎'}",Exploring different scenes this morning while staying plugged in might have been the move! 👍👎,👎
3473,3473,"{""__name__"":""weekday_nudge_morning"",""Q2: Caught up on a few messages this morning from your cozy spot at home!"":""👎"",""RespTime_0"":""1710525607.376;1710525609.160"",""__user_triggered__"":""false""}",2024-03-15 14:00:09.160,t0018@sreflect,"{'__name__': 'weekday_nudge_morning', 'Q2: Caught up on a few messages this morning from your cozy spot at home!': '👎', 'RespTime_0': '1710525607.376;1710525609.160', '__user_triggered__': 'false'}",Caught up on a few messages this morning from your cozy spot at home!,👎
3474,3474,"{""Q2: Embracing a cozy spot this morning seems to have set a chill tone for your day! 🛋️🌼"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1710527402,277;1710527404,478"",""__user_triggered__"":""false""}",2024-03-15 12:30:04.477,t0022@sreflect,"{'Q2: Embracing a cozy spot this morning seems to have set a chill tone for your day! 🛋️🌼': '👍', '__name__': 'weekday_nudge_morning', 'RespTime_0': '1710527402,277;1710527404,478', '__user_triggered__': 'false'}",Embracing a cozy spot this morning seems to have set a chill tone for your day! 🛋️🌼,👍
3476,3476,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1710531735.051;1710531736.436"",""Q2: Starting your morning with a bit of screen time, I see – keeping connected and informed! 👍👎"":""👍"",""__user_triggered__"":""false""}",2024-03-15 12:42:16.436,t0005@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1710531735.051;1710531736.436', 'Q2: Starting your morning with a bit of screen time, I see – keeping connected and informed! 👍👎': '👍', '__user_triggered__': 'false'}","Starting your morning with a bit of screen time, I see – keeping connected and informed! 👍👎",👍
3484,3484,"{""Q2: Chatting on apps while chilling at a friend’s place seems to be your perfect blend for the morning!"":""👎"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1710527406.793;1710527408.507"",""__user_triggered__"":""false""}",2024-03-15 14:30:08.506,t0020@sreflect,"{'Q2: Chatting on apps while chilling at a friend’s place seems to be your perfect blend for the morning!': '👎', '__name__': 'weekday_nudge_morning', 'RespTime_0': '1710527406.793;1710527408.507', '__user_triggered__': 'false'}",Chatting on apps while chilling at a friend’s place seems to be your perfect blend for the morning!,👎
3528,3528,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1710595013,349;1710595017,449"",""Q2: Seems like a morning well-spent in your favorite spot, feeling settled in one place. 👌🌿"":""👍"",""__user_triggered__"":""false""}",2024-03-16 14:16:57.448,t0011@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1710595013,349;1710595017,449', 'Q2: Seems like a morning well-spent in your favorite spot, feeling settled in one place. 👌🌿': '👍', '__user_triggered__': 'false'}","Seems like a morning well-spent in your favorite spot, feeling settled in one place. 👌🌿",👍
3530,3530,"{""Q2: Seems like you had some time chatting away this morning!"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1710606861,170;1710606864,235"",""__user_triggered__"":""false""}",2024-03-16 12:34:24.234,t0008@sreflect,"{'Q2: Seems like you had some time chatting away this morning!': '👍', '__name__': 'weekday_nudge_morning', 'RespTime_0': '1710606861,170;1710606864,235', '__user_triggered__': 'false'}",Seems like you had some time chatting away this morning!,👍
3531,3531,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1710606879.028;1710606880.628"",""Q2: Looks like your favorite spot was the place to be this morning!"":""👍"",""__user_triggered__"":""false""}",2024-03-16 12:34:40.628,t0010@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1710606879.028;1710606880.628', 'Q2: Looks like your favorite spot was the place to be this morning!': '👍', '__user_triggered__': 'false'}",Looks like your favorite spot was the place to be this morning!,👍
3532,3532,"{""__name__"":""weekday_nudge_morning"",""Q2: Balanced a bit between staying in place and moving around this morning? 👍👎"":""👍"",""RespTime_0"":""1710606623.885;1710606625.908"",""__user_triggered__"":""false""}",2024-03-16 12:30:25.908,t0019@sreflect,"{'__name__': 'weekday_nudge_morning', 'Q2: Balanced a bit between staying in place and moving around this morning? 👍👎': '👍', 'RespTime_0': '1710606623.885;1710606625.908', '__user_triggered__': 'false'}",Balanced a bit between staying in place and moving around this morning? 👍👎,👍
3533,3533,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1710606877.189;1710606878.459"",""Q2: Settling in one spot with your apps this morning must have had its perks!"":""👍"",""__user_triggered__"":""false""}",2024-03-16 12:34:38.459,t0003@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1710606877.189;1710606878.459', 'Q2: Settling in one spot with your apps this morning must have had its perks!': '👍', '__user_triggered__': 'false'}",Settling in one spot with your apps this morning must have had its perks!,👍
3534,3534,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1710606604.550;1710606605.350"",""__user_triggered__"":""false"",""Q2: Morning well spent catching up with friends at their dorm, I'd reckon?"":""👍""}",2024-03-16 12:30:05.351,t0004@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1710606604.550;1710606605.350', '__user_triggered__': 'false', ""Q2: Morning well spent catching up with friends at their dorm, I'd reckon?"": '👍'}","Morning well spent catching up with friends at their dorm, I'd reckon?",👍
3535,3535,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1710606608.797;1710606618.459"",""Q2: Morning calls and catching up on messages seems like the norm for you!"":""👎"",""__user_triggered__"":""false""}",2024-03-16 12:30:18.459,t0006@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1710606608.797;1710606618.459', 'Q2: Morning calls and catching up on messages seems like the norm for you!': '👎', '__user_triggered__': 'false'}",Morning calls and catching up on messages seems like the norm for you!,👎
3536,3536,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1710607201.329;1710607203.474"",""__user_triggered__"":""false"",""Q2: Navigated your morning between screen savviness and real-world conversations, huh? 👍👎"":""👍""}",2024-03-16 12:40:03.477,t0009@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1710607201.329;1710607203.474', '__user_triggered__': 'false', 'Q2: Navigated your morning between screen savviness and real-world conversations, huh? 👍👎': '👍'}","Navigated your morning between screen savviness and real-world conversations, huh? 👍👎",👍
3537,3537,"{""__name__"":""weekday_nudge_morning"",""Q2: Your morning seems to have included some chill time at a friend's dorm!"":""👍"",""RespTime_0"":""1710607539.212;1710607540.149"",""__user_triggered__"":""false""}",2024-03-16 12:45:40.148,t0015@sreflect,"{'__name__': 'weekday_nudge_morning', ""Q2: Your morning seems to have included some chill time at a friend's dorm!"": '👍', 'RespTime_0': '1710607539.212;1710607540.149', '__user_triggered__': 'false'}",Your morning seems to have included some chill time at a friend's dorm!,👍
3538,3538,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1710606847.864;1710606852.598"",""Q2: Morning mobility with a touch of screen time and good convos could have set a nice tone for the day! 👍👎"":""👍"",""__user_triggered__"":""false""}",2024-03-16 12:34:12.598,t0016@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1710606847.864;1710606852.598', 'Q2: Morning mobility with a touch of screen time and good convos could have set a nice tone for the day! 👍👎': '👍', '__user_triggered__': 'false'}",Morning mobility with a touch of screen time and good convos could have set a nice tone for the day! 👍👎,👍
3539,3539,"{""Q2: Switching between a couple of spots this morning could mean you're finding your rhythm!"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1710610979.761;1710610981.537"",""__user_triggered__"":""false""}",2024-03-16 13:43:01.536,t0012@sreflect,"{""Q2: Switching between a couple of spots this morning could mean you're finding your rhythm!"": '👍', '__name__': 'weekday_nudge_morning', 'RespTime_0': '1710610979.761;1710610981.537', '__user_triggered__': 'false'}",Switching between a couple of spots this morning could mean you're finding your rhythm!,👍
3540,3540,"{""Q2: Feeling like a homebody this morning, aren't you? 🏠✨"":""👎"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1710611367.989;1710611370.545"",""__user_triggered__"":""false""}",2024-03-16 13:49:30.545,t0018@sreflect,"{""Q2: Feeling like a homebody this morning, aren't you? 🏠✨"": '👎', '__name__': 'weekday_nudge_morning', 'RespTime_0': '1710611367.989;1710611370.545', '__user_triggered__': 'false'}","Feeling like a homebody this morning, aren't you? 🏠✨",👎
3542,3542,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1710612832.471;1710612836.641"",""Q2: Taking some time this morning for a good blend of walks and talks must feel refreshing!"":""👍"",""__user_triggered__"":""false""}",2024-03-16 14:13:56.641,t0014@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1710612832.471;1710612836.641', 'Q2: Taking some time this morning for a good blend of walks and talks must feel refreshing!': '👍', '__user_triggered__': 'false'}",Taking some time this morning for a good blend of walks and talks must feel refreshing!,👍
3543,3543,"{""Q2: Finding your groove with your favorite tunes today? 🎶💻"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1710613837,224;1710613839,572"",""__user_triggered__"":""false""}",2024-03-16 12:30:39.572,t0022@sreflect,"{'Q2: Finding your groove with your favorite tunes today? 🎶💻': '👍', '__name__': 'weekday_nudge_morning', 'RespTime_0': '1710613837,224;1710613839,572', '__user_triggered__': 'false'}",Finding your groove with your favorite tunes today? 🎶💻,👍
3548,3548,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1710617405.224;1710617406.752"",""Q2: Seems you're relishing the tranquility of a familiar morning setting! 👍👎"":""👍"",""__user_triggered__"":""false""}",2024-03-16 12:30:06.753,t0005@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1710617405.224;1710617406.752', ""Q2: Seems you're relishing the tranquility of a familiar morning setting! 👍👎"": '👍', '__user_triggered__': 'false'}",Seems you're relishing the tranquility of a familiar morning setting! 👍👎,👍
3671,3671,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1710765602,198;1710765604,841"",""__user_triggered__"":""false"",""Q2: Morning calls for a good mix of chats and focus time at your go-to place, right?"":""👎""}",2024-03-18 13:40:04.841,t0011@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1710765602,198;1710765604,841', '__user_triggered__': 'false', 'Q2: Morning calls for a good mix of chats and focus time at your go-to place, right?': '👎'}","Morning calls for a good mix of chats and focus time at your go-to place, right?",👎
3676,3676,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1710779416.959;1710779424.739"",""Q2: Seems like home was where the heart stayed cozy this morning!"":""👍"",""__user_triggered__"":""false""}",2024-03-18 12:30:24.740,t0004@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1710779416.959;1710779424.739', 'Q2: Seems like home was where the heart stayed cozy this morning!': '👍', '__user_triggered__': 'false'}",Seems like home was where the heart stayed cozy this morning!,👍
3677,3677,"{""Q2: Seems you found a comfy spot for both digital deep dives and lively chats this morning! 👍👎"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1710780615.321;1710780616.665"",""__user_triggered__"":""false""}",2024-03-18 12:50:16.664,t0009@sreflect,"{'Q2: Seems you found a comfy spot for both digital deep dives and lively chats this morning! 👍👎': '👍', '__name__': 'weekday_nudge_morning', 'RespTime_0': '1710780615.321;1710780616.665', '__user_triggered__': 'false'}",Seems you found a comfy spot for both digital deep dives and lively chats this morning! 👍👎,👍
3678,3678,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1710779447.891;1710779448.723"",""Q2: Finding a cozy corner at several spots this morning probably hit the spot! 👍 or 👎?"":""👍"",""__user_triggered__"":""false""}",2024-03-18 12:30:48.723,t0010@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1710779447.891;1710779448.723', 'Q2: Finding a cozy corner at several spots this morning probably hit the spot! 👍 or 👎?': '👍', '__user_triggered__': 'false'}",Finding a cozy corner at several spots this morning probably hit the spot! 👍 or 👎?,👍
3679,3679,"{""Q2: Navigating different locations while keeping up with social and communication apps must've made for an engaging morning!"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1710779404.806;1710779407.718"",""__user_triggered__"":""false""}",2024-03-18 12:30:07.720,t0014@sreflect,"{""Q2: Navigating different locations while keeping up with social and communication apps must've made for an engaging morning!"": '👍', '__name__': 'weekday_nudge_morning', 'RespTime_0': '1710779404.806;1710779407.718', '__user_triggered__': 'false'}",Navigating different locations while keeping up with social and communication apps must've made for an engaging morning!,👍
3680,3680,"{""Q2: Exploring new places while staying connected on the go this morning? 👍👎"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1710779431.386;1710779433.621"",""__user_triggered__"":""false""}",2024-03-18 12:30:33.621,t0019@sreflect,"{'Q2: Exploring new places while staying connected on the go this morning? 👍👎': '👍', '__name__': 'weekday_nudge_morning', 'RespTime_0': '1710779431.386;1710779433.621', '__user_triggered__': 'false'}",Exploring new places while staying connected on the go this morning? 👍👎,👍
3681,3681,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1710780039.831;1710780049.640"",""__user_triggered__"":""false"",""Q2: Engaging in heart-to-heart talks can really kickstart the morning, right?"":""👍""}",2024-03-18 12:40:49.641,t0003@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1710780039.831;1710780049.640', '__user_triggered__': 'false', 'Q2: Engaging in heart-to-heart talks can really kickstart the morning, right?': '👍'}","Engaging in heart-to-heart talks can really kickstart the morning, right?",👍
3682,3682,"{""Q2: A quick stroll and some fresh air this morning set a nice tone for the day!"":""👎"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1710782867,199;1710782872,019"",""__user_triggered__"":""false""}",2024-03-18 13:27:52.019,t0008@sreflect,"{'Q2: A quick stroll and some fresh air this morning set a nice tone for the day!': '👎', '__name__': 'weekday_nudge_morning', 'RespTime_0': '1710782867,199;1710782872,019', '__user_triggered__': 'false'}",A quick stroll and some fresh air this morning set a nice tone for the day!,👎
3683,3683,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1710783020.615;1710783025.404"",""Q2: Looks like a morning well spent chilling at a familiar spot with some screen time sprinkled in! 🏠📲"":""👍"",""__user_triggered__"":""false""}",2024-03-18 13:30:25.404,t0020@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1710783020.615;1710783025.404', 'Q2: Looks like a morning well spent chilling at a familiar spot with some screen time sprinkled in! 🏠📲': '👍', '__user_triggered__': 'false'}",Looks like a morning well spent chilling at a familiar spot with some screen time sprinkled in! 🏠📲,👍
3684,3684,"{""__name__"":""weekday_nudge_morning"",""Q2: Enjoying a calm and steady start to your morning, I take it?"":""👍"",""RespTime_0"":""1710781556,629;1710781560,850"",""__user_triggered__"":""false""}",2024-03-18 13:06:00.849,t0022@sreflect,"{'__name__': 'weekday_nudge_morning', 'Q2: Enjoying a calm and steady start to your morning, I take it?': '👍', 'RespTime_0': '1710781556,629;1710781560,850', '__user_triggered__': 'false'}","Enjoying a calm and steady start to your morning, I take it?",👍
3685,3685,"{""__name__"":""weekday_nudge_morning"",""Q2: Settling into one spot this morning seemed like the charm for focus!"":""👍"",""RespTime_0"":""1710779457.782;1710779459.731"",""__user_triggered__"":""false""}",2024-03-18 12:30:59.736,t0006@sreflect,"{'__name__': 'weekday_nudge_morning', 'Q2: Settling into one spot this morning seemed like the charm for focus!': '👍', 'RespTime_0': '1710779457.782;1710779459.731', '__user_triggered__': 'false'}",Settling into one spot this morning seemed like the charm for focus!,👍
3686,3686,"{""Q2: Engaging with your social apps to keep in touch while staying put this morning seems like your style! ☕📲"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1710785134.484;1710785135.854"",""__user_triggered__"":""false""}",2024-03-18 14:05:35.854,t0018@sreflect,"{'Q2: Engaging with your social apps to keep in touch while staying put this morning seems like your style! ☕📲': '👍', '__name__': 'weekday_nudge_morning', 'RespTime_0': '1710785134.484;1710785135.854', '__user_triggered__': 'false'}",Engaging with your social apps to keep in touch while staying put this morning seems like your style! ☕📲,👍
3688,3688,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1710785262.941;1710785268.805"",""__user_triggered__"":""false"",""Q2: Navigating between different scenes and staying social, it's like you're the captain of your own adventure ship this morning! 👍👎"":""👍""}",2024-03-18 14:07:48.805,t0016@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1710785262.941;1710785268.805', '__user_triggered__': 'false', ""Q2: Navigating between different scenes and staying social, it's like you're the captain of your own adventure ship this morning! 👍👎"": '👍'}","Navigating between different scenes and staying social, it's like you're the captain of your own adventure ship this morning! 👍👎",👍
3689,3689,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1710779404.498;1710779408.982"",""__user_triggered__"":""false"",""Q2: Exploring a few favorite spots this morning must have felt like a mini adventure!"":""👍""}",2024-03-18 12:30:08.983,t0012@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1710779404.498;1710779408.982', '__user_triggered__': 'false', 'Q2: Exploring a few favorite spots this morning must have felt like a mini adventure!': '👍'}",Exploring a few favorite spots this morning must have felt like a mini adventure!,👍
3693,3693,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1710790569.527;1710790571.174"",""Q2: Chances are you found a perfect balance between staying connected and being productive this morning! 👍👎"":""👍"",""__user_triggered__"":""false""}",2024-03-18 12:36:11.174,t0005@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1710790569.527;1710790571.174', 'Q2: Chances are you found a perfect balance between staying connected and being productive this morning! 👍👎': '👍', '__user_triggered__': 'false'}",Chances are you found a perfect balance between staying connected and being productive this morning! 👍👎,👍
3701,3701,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1710790209.139;1710790216.348"",""__user_triggered__"":""false"",""Q2: Looks like staying put this morning has let you dive deep into those apps and convos! 👍👎"":""👎""}",2024-03-18 12:30:16.348,t0017@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1710790209.139;1710790216.348', '__user_triggered__': 'false', 'Q2: Looks like staying put this morning has let you dive deep into those apps and convos! 👍👎': '👎'}",Looks like staying put this morning has let you dive deep into those apps and convos! 👍👎,👎
3747,3747,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1710866395,587;1710866398,366"",""__user_triggered__"":""false"",""Q2: Staying connected and catching up on messages could have been part of your morning routine today! 👍 or 👎?"":""👍""}",2024-03-19 12:39:58.365,t0008@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1710866395,587;1710866398,366', '__user_triggered__': 'false', 'Q2: Staying connected and catching up on messages could have been part of your morning routine today! 👍 or 👎?': '👍'}",Staying connected and catching up on messages could have been part of your morning routine today! 👍 or 👎?,👍
3748,3748,"{""Q2: Your morning routine seems to strike a sweet balance between staying in touch online and enjoying live conversations! 👍👎"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1710866133.211;1710866139.539"",""__user_triggered__"":""false""}",2024-03-19 12:35:39.539,t0009@sreflect,"{'Q2: Your morning routine seems to strike a sweet balance between staying in touch online and enjoying live conversations! 👍👎': '👍', '__name__': 'weekday_nudge_morning', 'RespTime_0': '1710866133.211;1710866139.539', '__user_triggered__': 'false'}",Your morning routine seems to strike a sweet balance between staying in touch online and enjoying live conversations! 👍👎,👍
3749,3749,"{""Q2: Balancing between screen time and moving around this morning may have helped kickstart your day!"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1710865807.805;1710865810.976"",""__user_triggered__"":""false""}",2024-03-19 12:30:10.980,t0014@sreflect,"{'Q2: Balancing between screen time and moving around this morning may have helped kickstart your day!': '👍', '__name__': 'weekday_nudge_morning', 'RespTime_0': '1710865807.805;1710865810.976', '__user_triggered__': 'false'}",Balancing between screen time and moving around this morning may have helped kickstart your day!,👍
3750,3750,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1710865812.275;1710865813.795"",""__user_triggered__"":""false"",""Q2: Zoned into your morning routine with a bit of at-home comfort and digital interaction, it seems! 🏠💻"":""👍""}",2024-03-19 12:30:13.795,t0018@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1710865812.275;1710865813.795', '__user_triggered__': 'false', 'Q2: Zoned into your morning routine with a bit of at-home comfort and digital interaction, it seems! 🏠💻': '👍'}","Zoned into your morning routine with a bit of at-home comfort and digital interaction, it seems! 🏠💻",👍
3751,3751,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1710866354.634;1710866356.199"",""__user_triggered__"":""false"",""Q2: Balancing focused screen time with social app fun this morning seems like your kind of multitasking! 👍👎"":""👍""}",2024-03-19 12:39:16.200,t0019@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1710866354.634;1710866356.199', '__user_triggered__': 'false', 'Q2: Balancing focused screen time with social app fun this morning seems like your kind of multitasking! 👍👎': '👍'}",Balancing focused screen time with social app fun this morning seems like your kind of multitasking! 👍👎,👍
