,data,day,uid
629,"[""Text"",""Noticing more calls coming in than out lately. Reflect on who's reaching out to you more, and how do those interactions boost your week?"",""You've been answering more calls lately. How has this shift in communication impacted your week?"",""Noticing more calls coming in than out lately. Reflect on who's reaching out to you more, and how do those interactions boost your week?""]",2024-03-10 21:18:15.130,t0006@sreflect
630,"[""Text"",""Noticing an uptick in your running, how has this affected your energy levels or time management over the past week?"",""With your sleep hours changing, what evening routine could help you wind down better?"",""Noticing an uptick in your running, how has this affected your energy levels or time management over the past week?""]",2024-03-10 21:35:37.168,t0020@sreflect
631,"[""Text"",""Your walking duration has spiked. Could you share how this shift made an impact on your day-to-day life?"",""Despite being quite plugged in recently, how might dialing back screen time improve next week's headspace?"",""Your walking duration has spiked. Could you share how this shift made an impact on your day-to-day life?""]",2024-03-10 21:54:10.750,t0017@sreflect
632,"[""Text"",""Reflect on a key lesson this week that has shaped your perspective, and how might you apply it moving forward? Keep shining!"",""Saw more runners lately? Reflect on how the increase in running impacted your day-to-day mood."",""Reflect on a key lesson this week that has shaped your perspective, and how might you apply it moving forward? Keep shining!""]",2024-03-10 22:29:27.285,t0007@sreflect
633,"[""Text"",""Your running duration is up while gym time slid down. What led to this shift and how does the change resonate with you?"",""Spending more time on foot lately, what's a song or podcast that's been your go-to on these walks, and how does it uplift your mood?"",""Your running duration is up while gym time slid down. What led to this shift and how does the change resonate with you?""]",2024-03-10 20:37:59.657,t0022@sreflect
634,"[""Text"",""You've been engaging more in walking and visiting new places. How did exploring different settings impact your mood last week?"",""You've been engaging more in walking and visiting new places. How did exploring different settings impact your mood last week?"",""You've been engaging more in walking and visiting new places. How did exploring different settings impact your mood last week?""]",2024-03-11 09:01:31.433,t0014@sreflect
635,"[""Audio"",""Your walks have picked up lately! How has moving more outdoors influenced your daily routine and interactions?"",""Your walking duration is up! How might incorporating this into your daily routine boost your mood and social connections?"",""Your walks have picked up lately! How has moving more outdoors influenced your daily routine and interactions?""]",2024-03-11 20:35:29.200,t0016@sreflect
636,"[""Text"",""Noticing a trend in screen time going up - what's one book you've been wanting to read but haven't started yet?"",""Your physical movement's been pretty consistent. Could you set a small, achievable fitness goal for today?"",""Noticing a trend in screen time going up - what's one book you've been wanting to read but haven't started yet?""]",2024-03-11 21:03:09.605,t0019@sreflect
637,"[""Text"",""You're spending less time on in-person talks but more on calls. How's this change shaping your daily interactions?"",""Your outgoing calls are up! What positive moments prompted these calls?"",""You're spending less time on in-person talks but more on calls. How's this change shaping your daily interactions?""]",2024-03-11 21:34:12.433,t0010@sreflect
638,"[""Text"",""Your walks are on the upswing! What's one new thing you noticed on your route that made your day a little brighter?"",""You're reaching out more via calls but fewer in-person interactions. What's one step you could take today to reconnect face-to-face with someone?"",""Your walks are on the upswing! What's one new thing you noticed on your route that made your day a little brighter?""]",2024-03-11 21:17:17.414,t0006@sreflect
639,"[""Text"",""Your travels seem to have skyrocketed recently! Consider how this change in scenery has influenced your creativity or perspective."",""As in-person connections grew, did better quality talks replace digital interactions? How did this shift impact you?"",""Your travels seem to have skyrocketed recently! Consider how this change in scenery has influenced your creativity or perspective.""]",2024-03-11 21:46:20.766,t0007@sreflect
640,"[""Text"",""Reflect on how upping your sleep has influenced your daily routine recently."",""Your increased sleep time is a positive twist! What new routine helped you get more rest, and how has this impacted your day?"",""Reflect on how upping your sleep has influenced your daily routine recently.""]",2024-03-11 21:41:11.733,t0020@sreflect
641,"[""Text"",""With walking up and screen time on the rise, what change inspired you to switch up these routines, and how has it impacted your day?"",""With screen time up and conversations down, what's one book or hobby you could revisit for a tech break?"",""With walking up and screen time on the rise, what change inspired you to switch up these routines, and how has it impacted your day?""]",2024-03-11 21:46:25.211,t0009@sreflect
642,"[""Text"",""You've been choosing more in-person conversations lately. How is this improving your day-to-day interactions?"",""Who in your circle made you feel supported recently, and how can you show appreciation for them?"",""You've been choosing more in-person conversations lately. How is this improving your day-to-day interactions?""]",2024-03-11 20:29:12.780,t0022@sreflect
643,"[""Text"",""You've embraced texting more lately. How has this shift impacted your social dynamics and feelings?"",""You've been favoring texts over calls lately. Can you share how this shift is influencing your social connections?"",""You've embraced texting more lately. How has this shift impacted your social dynamics and feelings?""]",2024-03-11 22:18:54.246,t0003@sreflect
644,"[""Text"",""Your call pattern has shifted remarkably; what novel ways have you found to connect with friends, and how has it influenced your social wellness?"",""Reflect on a sleep habit you find beneficial, and how might you enhance it this week?"",""Your call pattern has shifted remarkably; what novel ways have you found to connect with friends, and how has it influenced your social wellness?""]",2024-03-11 22:25:49.631,t0004@sreflect
645,"[""Text"",""Your phone unlocks have gone down recently. How might this be influencing your daily routine and interactions?"",""Noticing your time at home is up; who's someone that brightened your day there recently?"",""Your phone unlocks have gone down recently. How might this be influencing your daily routine and interactions?""]",2024-03-11 22:02:21.451,t0011@sreflect
646,"[""Text"",""Seems like your digital interactions are on the rise. How might balancing screen time help your sleep tonight?"",""You've been cozying up at home more lately. What's one good book or show that's been a positive part of your routine?"",""Seems like your digital interactions are on the rise. How might balancing screen time help your sleep tonight?""]",2024-03-11 22:51:30.444,t0008@sreflect
647,"[""Text"",""Even though you've spent more time at home, who have you managed to connect with recently, and how did that interaction uplift you?"",""Even though you've spent more time at home, who have you managed to connect with recently, and how did that interaction uplift you?"",""Even though you've spent more time at home, who have you managed to connect with recently, and how did that interaction uplift you?""]",2024-03-11 22:55:55.556,t0005@sreflect
648,"[""Audio"",""failure"",""failure"",""failure""]",2024-03-12 20:13:56.243,t0016@sreflect
649,"[""Text"",""You've been catching more z's lately. What changes have you noticed during your day because of this?"",""failure"",""You've been catching more z's lately. What changes have you noticed during your day because of this?""]",2024-03-12 21:05:45.993,t0007@sreflect
650,"[""Text"",""Your walks have picked up pace lately. What's motivating you to step out more, and how does it boost your day?"",""failure"",""Your walks have picked up pace lately. What's motivating you to step out more, and how does it boost your day?""]",2024-03-12 21:01:57.642,t0009@sreflect
651,"[""Text"",""With your focus on physical fitness, how can you adapt your routine to include more walks or active breaks this week?"",""failure"",""With your focus on physical fitness, how can you adapt your routine to include more walks or active breaks this week?""]",2024-03-12 21:07:10.391,t0019@sreflect
652,"[""Text"",""Your mobile data indicates a shift towards more in-person chats. What's a memorable conversation you've had recently and what made it notable?"",""failure"",""Your mobile data indicates a shift towards more in-person chats. What's a memorable conversation you've had recently and what made it notable?""]",2024-03-12 21:05:54.249,t0020@sreflect
653,"[""Text"",""You're moving around more, but with less gym time. How is this new approach to fitness positively affecting your daily routine?"",""failure"",""You're moving around more, but with less gym time. How is this new approach to fitness positively affecting your daily routine?""]",2024-03-12 21:02:25.582,t0004@sreflect
654,"[""Text"",""You've been a homebody lately. Share how creating a cozy nook at home has helped you unwind or stay focused."",""failure"",""You've been a homebody lately. Share how creating a cozy nook at home has helped you unwind or stay focused.""]",2024-03-12 21:22:18.125,t0006@sreflect
655,"[""Text"",""You've recently been to more places; share how exploring new environments is shaping your daily perspective."",""failure"",""You've recently been to more places; share how exploring new environments is shaping your daily perspective.""]",2024-03-12 21:07:29.273,t0010@sreflect
656,"[""Text"",""Noticing you've been dialing back your digital screen time, what are you doing with the newfound gaps in your day?"",""failure"",""Noticing you've been dialing back your digital screen time, what are you doing with the newfound gaps in your day?""]",2024-03-12 22:52:02.703,t0008@sreflect
657,"[""Text"",""failure"",""failure"",""failure""]",2024-03-12 22:03:58.371,t0014@sreflect
658,"[""Text"",""failure"",""failure"",""failure""]",2024-03-12 22:14:53.088,t0022@sreflect
659,"[""Text"",""failure"",""failure"",""failure""]",2024-03-12 21:18:38.660,t0005@sreflect
660,"[""Audio"",""You're reaching out more with calls even during a bustling academic term. Reflect on why you prefer calls over texts lately."",""Noticing fewer texts arriving, how does this change in digital communication impact you?"",""You're reaching out more with calls even during a bustling academic term. Reflect on why you prefer calls over texts lately.""]",2024-03-13 20:43:22.438,t0016@sreflect
661,"[""Text"",""With increased phone call interactions and fewer visits outside, how have your interactions enriched your sense of community?"",""You've embraced more sleep lately. How will ensuring consistent sleep times support your academic goals as the term progresses?"",""With increased phone call interactions and fewer visits outside, how have your interactions enriched your sense of community?""]",2024-03-13 21:03:34.755,t0004@sreflect
662,"[""Text"",""Your in-person chats have grown, yet the places you visit have shrunk. How might diversifying your hangout spots enhance your already buzzing social life?"",""You're texting more but calling less. How has this shift changed your social connections?"",""Your in-person chats have grown, yet the places you visit have shrunk. How might diversifying your hangout spots enhance your already buzzing social life?""]",2024-03-13 21:10:52.657,t0006@sreflect
663,"[""Text"",""You're dialing down on screen time and phone unlocks lately. How is this affecting your focus or stress levels?"",""You're stepping out less often yet having more in-person conversations. What's the story behind these meaningful interactions?"",""You're dialing down on screen time and phone unlocks lately. How is this affecting your focus or stress levels?""]",2024-03-13 21:19:14.460,t0007@sreflect
664,"[""Text"",""You're reaching out more digitally but less face to face. What's one moment this week where a digital convo replaced a meet-up?"",""Noticing an increase in texting, how's this helping you stay connected while you're spending less time on calls and in-person chats?"",""You're reaching out more digitally but less face to face. What's one moment this week where a digital convo replaced a meet-up?""]",2024-03-13 21:01:55.437,t0009@sreflect
665,"[""Text"",""Your texts are up but calls and in-person chats are down. How might connecting differently impact your mood or stress?"",""Texting seems up while calls and facetime have dipped. Who did you connect with recently and how did that feel?"",""Your texts are up but calls and in-person chats are down. How might connecting differently impact your mood or stress?""]",2024-03-13 21:11:05.392,t0019@sreflect
666,"[""Text"",""Your screen time and social app use are up. Reflect on why and how adjusting these could help your focus."",""Your screen usage has gone up recently. Can you think of ways to balance this with unwinding without digital devices?"",""Your screen time and social app use are up. Reflect on why and how adjusting these could help your focus.""]",2024-03-13 21:31:42.852,t0010@sreflect
667,"[""Text"",""Noticing significant shifts in your fitness routine, how do you plan to incorporate movement into your day tomorrow?"",""Your recent data hints at fewer walks and gym time. What's one enjoyable physical activity you could try soon?"",""Noticing significant shifts in your fitness routine, how do you plan to incorporate movement into your day tomorrow?""]",2024-03-13 21:06:56.335,t0017@sreflect
668,"[""Text"",""Your call and text activity suggest more solo time lately. How could a short, daily call to a friend boost your mood?"",""Your phone's sensing fewer steps lately. Want to plan a short walk for some fresh air tomorrow?"",""Your call and text activity suggest more solo time lately. How could a short, daily call to a friend boost your mood?""]",2024-03-13 21:48:41.331,t0008@sreflect
669,"[""Text"",""You're dialing up in-person chats but scaling back on digital messages. How's this reshaping your social vibe?"",""It seems you're having fewer calls and texts. How are fostering connections without them?"",""You're dialing up in-person chats but scaling back on digital messages. How's this reshaping your social vibe?""]",2024-03-13 20:34:34.940,t0022@sreflect
670,"[""Text"",""Your mobile data indicates a shift towards more in-person chats. What's a memorable conversation you've had recently and what made it notable?"",""Your mobile data indicates a shift towards more in-person chats. What's a memorable conversation you've had recently and what made it notable?"",""Your mobile data indicates a shift towards more in-person chats. What's a memorable conversation you've had recently and what made it notable?""]",2024-03-13 22:11:07.595,t0020@sreflect
671,"[""Text"",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.""]",2024-03-14 21:05:19.579,t0004@sreflect
672,"[""Text"",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.""]",2024-03-14 21:08:15.765,t0006@sreflect
673,"[""Text"",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.""]",2024-03-14 21:03:37.690,t0019@sreflect
674,"[""Audio"",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.""]",2024-03-14 21:38:53.052,t0001@sreflect
675,"[""Text"",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.""]",2024-03-14 21:18:43.775,t0007@sreflect
676,"[""Text"",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.""]",2024-03-14 21:41:44.013,t0009@sreflect
677,"[""Text"",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.""]",2024-03-14 21:26:23.881,t0010@sreflect
678,"[""Audio"",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.""]",2024-03-14 21:39:05.690,t0016@sreflect
679,"[""Text"",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.""]",2024-03-14 21:19:51.471,t0020@sreflect
680,"[""Text"",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.""]",2024-03-14 21:25:12.220,t0003@sreflect
681,"[""Text"",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.""]",2024-03-14 22:55:22.696,t0012@sreflect
682,"[""Text"",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.""]",2024-03-14 20:38:59.842,t0022@sreflect
683,"[""Text"",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.""]",2024-03-15 21:05:56.950,t0004@sreflect
684,"[""Text"",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.""]",2024-03-15 21:02:40.944,t0009@sreflect
685,"[""Audio"",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.""]",2024-03-15 21:20:15.357,t0016@sreflect
686,"[""Text"",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.""]",2024-03-15 21:08:09.566,t0020@sreflect
687,"[""Text"",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.""]",2024-03-15 21:16:09.517,t0003@sreflect
688,"[""Text"",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.""]",2024-03-15 21:42:09.667,t0006@sreflect
689,"[""Text"",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.""]",2024-03-15 23:29:04.078,t0007@sreflect
690,"[""Text"",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.""]",2024-03-15 23:54:23.663,t0008@sreflect
691,"[""Text"",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.""]",2024-03-15 21:57:19.733,t0022@sreflect
692,"[""Text"",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.""]",2024-03-16 06:10:20.625,t0010@sreflect
693,"[""Text"",""Your phone unlocks have gone down recently. How might this be influencing your daily routine and interactions?"",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Your phone unlocks have gone down recently. How might this be influencing your daily routine and interactions?""]",2024-03-16 21:05:57.286,t0011@sreflect
694,"[""Audio"",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.""]",2024-03-16 20:04:20.937,t0016@sreflect
695,"[""Text"",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.""]",2024-03-16 21:07:09.897,t0006@sreflect
696,"[""Text"",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.""]",2024-03-16 21:32:25.015,t0009@sreflect
697,"[""Text"",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.""]",2024-03-16 21:03:14.724,t0019@sreflect
698,"[""Text"",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.""]",2024-03-16 21:24:03.796,t0004@sreflect
699,"[""Text"",""Recall a moment this week where resilience played a key role, and what's one lesson you took from it? Stay optimistic, your journey unfolds beautifully!"",""Consider a moment this week when resilience turned a challenge into growth for you. How will you celebrate this win? Thank yourself for your strength."",""Recall a moment this week where resilience played a key role, and what's one lesson you took from it? Stay optimistic, your journey unfolds beautifully!""]",2024-03-16 21:33:17.624,t0018@sreflect
700,"[""Text"",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.""]",2024-03-16 22:11:35.924,t0010@sreflect
701,"[""Text"",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.""]",2024-03-16 20:12:33.539,t0022@sreflect
702,"[""Text"",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.""]",2024-03-16 22:32:20.684,t0020@sreflect
703,"[""Text"",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.""]",2024-03-16 22:54:43.818,t0007@sreflect
704,"[""Text"",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.""]",2024-03-16 23:09:40.482,t0008@sreflect
705,"[""Audio"",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.""]",2024-03-17 20:21:03.944,t0016@sreflect
706,"[""Text"",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.""]",2024-03-17 21:03:51.463,t0019@sreflect
707,"[""Text"",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.""]",2024-03-17 21:25:26.617,t0006@sreflect
708,"[""Text"",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.""]",2024-03-17 21:27:16.907,t0020@sreflect
709,"[""Text"",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.""]",2024-03-17 22:03:51.276,t0001@sreflect
710,"[""Text"",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.""]",2024-03-17 21:34:07.805,t0010@sreflect
711,"[""Text"",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.""]",2024-03-17 22:08:43.937,t0004@sreflect
712,"[""Text"",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.""]",2024-03-17 20:32:09.898,t0022@sreflect
713,"[""Text"",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.""]",2024-03-17 22:58:37.640,t0009@sreflect
714,"[""Text"",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like."",""Hello! What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.""]",2024-03-17 23:36:06.148,t0008@sreflect
